StableId,SourceId,SourceObjectId,TransformId,ParentObjectId,ParentStableId,HierarchyPath,OriginalName,NormalizedName,SemanticCategory,LocalPositionX,LocalPositionY,LocalPositionZ,LocalRotationX,LocalRotationY,LocalRotationZ,LocalRotationW,LocalScaleX,LocalScaleY,LocalScaleZ,SourcePositionX,SourcePositionY,SourcePositionZ,SourceRotationX,SourceRotationY,SourceRotationZ,SourceRotationW,SourceScaleX,SourceScaleY,SourceScaleZ,ConvertedPositionX,ConvertedPositionY,ConvertedPositionZ,SourceBoundsMinX,SourceBoundsMinY,SourceBoundsMinZ,SourceBoundsMaxX,SourceBoundsMaxY,SourceBoundsMaxZ,ConvertedBoundsMinX,ConvertedBoundsMinY,ConvertedBoundsMinZ,ConvertedBoundsMaxX,ConvertedBoundsMaxY,ConvertedBoundsMaxZ,MeshGuid,MeshName,MeshAssetPath,MaterialGuids,ColliderIds,StaticFlags,Active,CellId,InteriorExterior,LandmarkTag,ReplacementStatus,TransferStatus,SourceSha256,HasGeometry,ReferenceWorldEligible,ComponentClassIds
99229a5cfc49b2033b2b5dc8e8356097,msc-donor-level2-39e5c8f3,21543,57602,24445,9010cd4ca56b6593f7092ecc0e1b7228,RCO_RUSCKO12(270)/LOD/Wipers/WiperRightPivot/wipers_tap/wipers_rod,wipers_rod,wipers-rod,InteractivePropCandidate,0.0119,0,0,0,0,0.043619394,0.99904823,1,1,1,-170.46104,-2.4039688,1040.9381,-0.1600626,0.63324875,0.4069726,0.63855255,1.0000002,1,1.0000002,-0.48104858,-0.79296887,0.31311035,-170.55856,-2.479925,1040.5814,-170.40596,-2.2615743,1040.951,-0.5785675,-0.868925,-0.0435791,-0.42596436,-0.6505743,0.3260498,70b731fc124ac074183e3eb16652c7ca,ruscko_wiper_rod,Mesh/ruscko_wiper_rod.asset,ad2f7b6e8cc080845a7a7fd4264fbb83,,0,1,excluded,Exterior,,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;23;33
57375c8259ad2b68958d72092c4085ef,msc-donor-level2-39e5c8f3,21546,57605,35205,9e1f6f6e44439432b745e9f06f561c06,YARD/Building/BEDROOM1/COMPUTER/SYSTEM/RAMI-Simppa&Jokke/Seikailu-Tekstit/Text-Fridge-Lersman,Text-Fridge-Lersman,text-fridge-lersman,BuildingInterior,-2.09,0.3,4.83,0.7071068,0,0,0.7071068,0.06,0.06,0,-1.5900031,-72.66,4.8300066,0.70710707,-1.837191E-08,3.431162E-08,0.7071066,0.060000014,0.060000006,0,168.39,-71.049,-1035.795,-1.5900031,-72.66,4.8300066,-1.5900031,-72.66,4.8300066,168.39,-71.049,-1035.795,168.39,-71.049,-1035.795,,,,0000000000000000e000000000000000,,0,0,excluded,Interior,,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;23;102
d3de159b0e787c2a1f375d4fcb2b057b,msc-donor-level2-39e5c8f3,21548,57607,17185,d98bb9e34cbd57001e73c9a1ddfe24d6,Systems/Teletext/VKTekstiTV/PAGES/250/Texts/TeleTextResults/Name3/Pos,Pos,pos,InteractivePropCandidate,-2,0,0,0,0,0,1,1,1,1,5.4701004,-38.48148,12.478838,0.7071068,-1.04930315E-07,8.091693E-08,0.7071068,1,0.833,1,175.4501,-36.87048,-1028.1461,5.4701004,-38.48148,12.478838,5.4701004,-38.48148,12.478838,175.4501,-36.87048,-1028.1461,175.4501,-36.87048,-1028.1461,,,,346662b34ec885e44ac9d3c79611b57b,,0,1,excluded,Exterior,,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;23;102
606c27ced03f51db5aa4189b3ca1c6ed,msc-donor-level2-39e5c8f3,21551,57610,26958,936db07f5f8a89c77f42623551a755b5,RALLY/RallyCars/RALLYCAR1/LOD/chassis,chassis,chassis,InteractivePropCandidate,0,-0.14000002,0.0070442045,-8.940696E-08,0.7071062,0.7071075,3.5762784E-07,1,1,1,-1292.7838,-0.021000013,1267.6835,0.36100307,0.6080103,0.60801136,-0.36100218,1.0000004,1.0000002,1.0000001,-1122.8038,1.5899999,227.05847,-1294.806,-0.11267827,1266.2148,-1291.0275,0.50988257,1269.0071,-1124.826,1.4983217,225.58984,-1121.0475,2.1208825,228.38208,4ee60bbfca1503d41a184e994fa5bd8f,costo_chassis,Mesh/costo_chassis.asset,f8f42e9cf97caee4f83af747bcb5d1f1,,0,1,excluded,Exterior,,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;23;33
037e68a75435fb296c202ca3046cd81d,msc-donor-level2-39e5c8f3,21552,57611,3987,c0f3ec09f2230cfc16eb5475d361a9c9,RALLY/Spectators/Pool/SpectatorA/Pivot/RagDoll/thigh(leftx)/leg(leftx),leg(leftx),leg-leftx,ColliderOnly,-0.42564934,-1.2181699E-06,-4.183501E-06,-0.001799932,-0.055710644,-0.06521256,0.99631345,1,1,1,-660.7953,2.787541,-364.77545,0.67798954,0.6614483,0.1777818,0.266852,1.0000002,1.0000002,1.0000005,-490.8153,4.398541,-1405.4004,-660.7953,2.787541,-364.77545,-660.7953,2.787541,-364.77545,-490.8153,4.398541,-1405.4004,-490.8153,4.398541,-1405.4004,,,,,101169,0,1,excluded,Exterior,,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;54;136;144
dd50d8c4878bcbff6bb701a46b308486,msc-donor-level2-39e5c8f3,21554,57613,7242,a3dbd0fac14edfe76d20ec8425767969,STORE/VideoPoker/GameLogic/Rami-Pokeri/Pokeri-Card4,Pokeri-Card4,pokeri-card4,BuildingExterior,3,0.6,-4.2,0,1,0,-4.371139E-08,0.3,1,0.45,-1540.1278,-14.489403,1179.3962,1.6417767E-06,0.9900999,2.6624639E-06,0.14036474,0.3,0.9999999,0.44999993,-1370.1478,-12.878403,138.77124,-1540.1278,-14.489403,1179.3962,-1540.1278,-14.489403,1179.3962,-1370.1478,-12.878403,138.77124,-1370.1478,-12.878403,138.77124,0000000000000000e000000000000000,,,50c09cb55f78e024db61d2977daf1fc3,,0,0,cell_-3_0,Exterior,TownService,DonorReference,Extracted,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,1,4;23;33;114
2e9dbd9aeff99f2294061e070eeef1c9,msc-donor-level2-39e5c8f3,21555,57614,7985,8cc10d9697056aa997a19c34084e74d1,ITEMS/gasoline(itemx)/Triggers/CapOpen,CapOpen,capopen,InteractivePropCandidate,0,0,0,0,0,0,1,1,1,1,-14.582115,-0.32184634,-1.8256083,-0.581579,-0.40220094,-0.4022012,0.5815793,1,1,1,155.39789,1.2891536,-1042.4506,-14.4987135,-0.15150036,-1.8824159,-14.407334,-0.095507294,-1.7928333,155.48128,1.4594996,-1042.5074,155.57266,1.5154927,-1042.4178,00779e3b19a06864fa211f0c7990ed3a,jerrycan_fuel_cap_open,Mesh/jerrycan_fuel_cap_open.asset,a298bd379cf5c5548ab715ee6d85d4a9,,0,1,excluded,Exterior,,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;23;33
02a0d426249dabde22952e8ef6150b74,msc-donor-level2-39e5c8f3,21556,62175,18529,b9f6a3d8d67a6075d859618a9216a946,FERNDALE(1630kg)/LOD/MESH/muscle_gauges,muscle_gauges,muscle-gauges,InteractivePropCandidate,0,0,0,0,0,0,1,1,1,1,1554,4.83,723.57996,-0.14708352,0.69164056,0.6916404,0.14708337,1.0000001,1.0000002,1.0000001,1723.98,6.441,-317.04504,1553.5176,5.455209,722.79004,1553.871,5.505916,723.24255,1723.4976,7.066209,-317.83496,1723.851,7.116916,-317.38245,1a178db00a4f01f49a4e1e181e299d83,muscle_gauges,Mesh/muscle_gauges.asset,b7261a3b0a670b54bbed8a7bf31ca9a0,,0,1,excluded,Exterior,,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;23;33
432fa88a7d5d626b5fc098d7081bd031,msc-donor-level2-39e5c8f3,21557,57615,19538,42bb4476ad98a2faffd116db631a64ee,HUMANS/Randomizer/Walkers/Julli/Pivot/RagDoll/pelvis/spine_mid/shoulders(xxxxx)/collar_right/shoulder(right),shoulder(right),shoulder-right,ColliderOnly,-0.20033081,6.177463E-05,1.18762255E-05,-0.2561008,-0.32747766,-0.18005781,0.89148754,1,1,0.99999994,1532.4819,6.7860866,758.8747,-0.4555825,-0.20790783,0.68834126,0.52479076,1,1.0000001,1.0000001,1702.4619,8.397086,-281.7503,1532.4819,6.7860866,758.8747,1532.4819,6.7860866,758.8747,1702.4619,8.397086,-281.7503,1702.4619,8.397086,-281.7503,,,,,101170,0,1,excluded,Exterior,,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;54;136;144
d771c3a6fc4aabc5527ed5664712d11a,msc-donor-level2-39e5c8f3,21558,57616,14283,1b51cc7643ffada1ba59427c6000b6d7,Sheets/ElectricityBill/Line/Appendix,Appendix,appendix,InteractivePropCandidate,0.058,0,-0,0,0,0,1,1,1,1,-2.49805,6.4599,6.461,0,1,0,4.432104E-08,1.5,1.5,1.5,167.48195,8.0709,-1034.164,-2.49805,6.4599,6.461,-2.49805,6.4599,6.461,167.48195,8.0709,-1034.164,167.48195,8.0709,-1034.164,,,,7a88cf01820d084469d2f6a277a21086,,0,1,excluded,Exterior,,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;23;102
0415757e2e89fea9be01e4c2be6c9897,msc-donor-level2-39e5c8f3,21560,52308,21283,523a2a22ae0c3035638b25cdf19f422b,KEKMET(350-400psi)/FrontAxle/wheelFL/tire/valmet_tire_front,valmet_tire_front,valmet-tire-front,InteractivePropCandidate,0,0,0,-0.70710677,-0.7071069,-6.18326E-08,-9.710331E-08,1,1,1,56.46,-0.883638,-85.43001,0.5000001,0.50000006,-0.49999982,-0.5,1.0000001,1.0000001,1.0000002,226.44,0.7273619,-1126.055,56.050297,-1.2933421,-85.530846,56.869705,-0.47393194,-85.328415,226.03029,0.31765783,-1126.1559,226.8497,1.137068,-1125.9534,691579a341be46b4089dbde23cbbbff2,valmet_front_tire,Mesh/valmet_front_tire.asset,176c387e585726d44a831f2397d27ee2,,0,1,excluded,Exterior,,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;23;33
81d7c07cf8035577618384fa85515ff3,msc-donor-level2-39e5c8f3,21562,57619,26786,66c36799f83b9c63cf7344d49fade710,Sheets/ElectricityBill/Text 1,Text 1,text-1,InteractivePropCandidate,0.0445,0.0906,0.12,0,0,0,1,1,1,1,-2.3447502,6.6582,6.461,0,1,0,4.432104E-08,1.5,1.5,1.5,167.63524,8.269199,-1034.164,-2.3447502,6.6582,6.461,-2.3447502,6.6582,6.461,167.63524,8.269199,-1034.164,167.63524,8.269199,-1034.164,,,,7a88cf01820d084469d2f6a277a21086,,0,1,excluded,Exterior,,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;23;102
c38e38f7178cde8c75c7780a49dfd53e,msc-donor-level2-39e5c8f3,21563,57620,23492,369142e4b6fe3b390fa8f09a1fc70165,YARD/Building/BEDROOM1/COMPUTER/SYSTEM/RAMI-Rapula/Rapula-Enemies/Rapula-Enemy-L18E01DeathStare,Rapula-Enemy-L18E01DeathStare,rapula-enemy-l18e01deathstare,BuildingInterior,3.8,0.38,-0.7,0,1,0,-4.371139E-08,6,1,6,4.2999983,-72.58,-0.69999266,-2.5480201E-08,1,2.8199253E-07,-6.458497E-09,6.0000014,1.0000001,6,174.28,-70.969,-1041.325,4.2999983,-72.58,-0.69999266,4.2999983,-72.58,-0.69999266,174.28,-70.969,-1041.325,174.28,-70.969,-1041.325,0000000000000000e000000000000000,,,d1f047a1715cd5d4f98f72b058db07f7,,0,0,excluded,Interior,,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;23;33;114
9dbebdf20470422d2f57702764cabbce,msc-donor-level2-39e5c8f3,21565,57622,15375,d481ba91d1d945792cbfdbb23fdec2a9,SOCCER/LOD/KID1/Offset/RagDoll/thigh(right),thigh(right),thigh-right,ColliderOnly,-0.051296424,3.305273E-05,-0.09638281,-0.0558054,-0.9980178,-0.0087307375,-0.027751364,1,1,1,-1257.3706,0.33165628,1163.1013,0.6116947,0.5679533,-0.42577246,-0.3492514,1.0000002,1.0000001,1.0000004,-1087.3906,1.9426563,122.47632,-1257.3706,0.33165628,1163.1013,-1257.3706,0.33165628,1163.1013,-1087.3906,1.9426563,122.47632,-1087.3906,1.9426563,122.47632,,,,,101171,0,1,excluded,Exterior,,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;54;136;144
a71bfbf346fb6b5c38c1321f5a19fbc5,msc-donor-level2-39e5c8f3,21566,57623,7668,550caceb3ae72a3b9b2d0f933eabb339,REPAIRSHOP/LOD/Dyno/Ropes/Mesh/CarRight,CarRight,carright,ColliderOnly,-3.504,0,0,0,0,0,1,1,1,1,1565.3918,5.4335227,733.4317,-0.09605716,0.9139231,-0.041221682,0.3921969,1.0000001,1.0000001,1.0000002,1735.3718,7.044523,-307.1933,1565.3918,5.4335227,733.4317,1565.3918,5.4335227,733.4317,1735.3718,7.044523,-307.1933,1735.3718,7.044523,-307.1933,,,,,99843,0,1,cell_3_-1,Exterior,RepairWorkshop,DonorReference,Extracted,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,1,4;54;114;135
491def5ceca1c01a6656354df7d89118,msc-donor-level2-39e5c8f3,21567,57624,11223,49134252b5fc53b30d490de3ab9fc560,MAP/Buildings/Barn/Parts/lato_door1,lato_door1,lato-door1,Door,3.8500419,0.6550001,-0.5829741,-0.7071069,0,0,0.7071067,1,1,1,1887.7195,-1.2449999,-7.529234,-0.62005705,0.33989608,0.3398962,0.62005687,1,1,1,2057.6995,0.36600006,-1048.1542,1887.7195,-1.2449999,-7.529234,1887.7195,-1.2449999,-7.529234,2057.6995,0.36600006,-1048.1542,2057.6995,0.36600006,-1048.1542,66d43b09152d4884c853d2a846b27c11,Combined Mesh (root: scene) 12,Mesh/Combined Mesh (root_ scene) 12.asset,04ed28788404f884e94b12d39c7ca0d6,,4294967295,1,cell_4_-3,Exterior,,DonorReference,ExtractedBoundsNeedsReview,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,1,4;23;33
cde0ee6c3006b29f38b4088f199b63d6,msc-donor-level2-39e5c8f3,21571,57628,4588,dd46a0c0ce2a54ab6d8b600eee6b4b2b,NPC_CARS/Amikset/AMIS2/wheelRL/Spindle/Axle,Axle,axle,InteractivePropCandidate,0,0,0,1.15202326E-07,0.7071068,0.7071067,-1.1520231E-07,1,1,1,-1346.746,1.8666483,1170.0249,-0.6268028,-0.3143483,-0.3539827,0.6188698,1.0000001,1.0000001,1.0000001,-1176.766,3.4776483,129.3999,-1347.2301,1.6875504,1169.0778,-1346.1304,2.0785666,1170.0715,-1177.2501,3.2985504,128.45276,-1176.1504,3.6895666,129.44653,ce037a655c673df4890ae477f2efb84f,svoboda_axle,Mesh/svoboda_axle.asset,f8f42e9cf97caee4f83af747bcb5d1f1,,0,1,excluded,Exterior,,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;23;33
32c81772d82670f6c26f86a3c1506f6a,msc-donor-level2-39e5c8f3,21572,57629,1830,bc023802c5a7daffe0f1d3f04ac218db,CARPARTS/PartsCar/dashboard(Clone)/tachometer(xxxx2),tachometer(xxxx2),tachometer-xxxx2,ColliderOnly,0.15350023,-0.07359978,0.16880001,0.19276524,0.016572624,0.09181191,0.97679967,1,1,1,-14.699035,-0.25429124,1.1928616,-0.42963728,-0.53058934,-0.35439712,0.63897544,1.0000002,0.99999994,1,155.28096,1.3567088,-1039.4321,-14.699035,-0.25429124,1.1928616,-14.699035,-0.25429124,1.1928616,155.28096,1.3567088,-1039.4321,155.28096,1.3567088,-1039.4321,,,,,99844,0,0,excluded,Exterior,,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;114;114;114;135
c6f8543ebf85468e348bf825f0f811e0,msc-donor-level2-39e5c8f3,21577,57634,33396,6d9be380bc25118b30b7fe72397eca78,YARD/Building/BEDROOM1/COMPUTER/SYSTEM/RAMI-PasiInvaders/Pasi01c3/Pasi01c3-grafiikka-HIT,Pasi01c3-grafiikka-HIT,pasi01c3-grafiikka-hit,BuildingInterior,0,0.1,0,0,-4.371139E-08,0,1,1,1,1,0.4999973,-72.76,7.0000067,-2.5480189E-08,1,2.8199253E-07,3.725289E-08,1.0000002,1.0000001,1,170.48,-71.149,-1033.625,0.4999973,-72.76,7.0000067,0.4999973,-72.76,7.0000067,170.48,-71.149,-1033.625,170.48,-71.149,-1033.625,0000000000000000e000000000000000,,,fbb2e620c0efcf94894182f82e958197,,0,0,excluded,Interior,,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;23;33
1e5ad27c24261d8b31f5dc99b2e38ee9,msc-donor-level2-39e5c8f3,21579,57636,15191,bae900eaf2483011256f2a7c0e396f89,COTTAGE/LOD/Cottage_roof_inner,Cottage_roof_inner,cottage-roof-inner,Roof,0,0,0,-0.7071068,-2.9802322E-08,0,0.70710677,1,1,1,-849.33,-3.695,510.2,-0.5672701,0.42214295,0.42214304,0.5672701,1,1,1,-679.35004,-2.084,-530.425,-849.33,-3.695,510.2,-849.33,-3.695,510.2,-679.35004,-2.084,-530.425,-679.35004,-2.084,-530.425,da5556c75d8da57479bba403afaac84e,Combined Mesh (root: scene) 11,Mesh/Combined Mesh (root_ scene) 11.asset,395321640ea41a94fb6b394410206132,92404,4294967295,1,cell_-2_-2,Exterior,IslandCottage,DonorReference,ExtractedBoundsNeedsReview,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,1,4;23;33;64
1a3465504f9134aba6267332e92a24bc,msc-donor-level2-39e5c8f3,21580,57637,15185,e9781230cb8afb3af379db626ff4bc32,REPAIRSHOP/LOD/Office/office_lamp 3/Cube,Cube,cube,BuildingExterior,-0,-0,-0.071,0,0,0,1,5.5,0.026470613,0.026470613,1553.3208,7.604997,737.6134,0.59525913,0.38166267,-0.38166317,0.5952592,5.5,0.026470616,0.026470613,1723.3008,9.215997,-303.0116,1553.3208,7.604997,737.6134,1553.3208,7.604997,737.6134,1723.3008,9.215997,-303.0116,1723.3008,9.215997,-303.0116,a7cb070b49a4b7f41abf584480006353,Combined Mesh (root: scene) 14,Mesh/Combined Mesh (root_ scene) 14.asset,77423119895b1d249a9cc0de14362299,,4294967295,1,cell_3_-1,Exterior,RepairWorkshop,DonorReference,ExtractedBoundsNeedsReview,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,1,4;23;33
b21dba748176a665b7431de9b64842a8,msc-donor-level2-39e5c8f3,21585,57641,19760,579de66a4423a2919a56eecdd71bbd86,Sheets/RallyformAmateur/Symbols/x3,x3,x3,InteractivePropCandidate,0.2862,0.168,0.1235,1.9142662E-14,-8.803243E-08,2.9547357E-07,-1,0.02,0.02,0.02,-2.564229,6.690252,6.517535,-2.9547357E-07,1,6.0469665E-15,-4.3711385E-08,0.02,0.02,0.02,167.41577,8.301251,-1034.1074,-2.564229,6.690252,6.517535,-2.564229,6.690252,6.517535,167.41577,8.301251,-1034.1074,167.41577,8.301251,-1034.1074,0000000000000000e000000000000000,,,1365f5837af5d3e4c9aff55dfc1fb1d3,,0,0,excluded,Exterior,,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;23;33
cdf828a1d062689459fca666bd538318,msc-donor-level2-39e5c8f3,21586,57642,27194,0ed9b7b1d84e31d8ab03420eb569d426,Sheets/ServiceBrochure/PagePaintCar/Buttons/CustomColors/Bar3/1,1,1,ColliderOnly,-0.046400085,0.00089984573,-0.0050001405,2.9547357E-07,-1,-6.046964E-15,-4.371139E-08,1,1,1,-2.0023289,6.4968543,6.5198803,2.1175824E-21,0,-1.009742E-28,1,1,1,1,167.97766,8.107854,-1034.1051,-2.0023289,6.4968543,6.5198803,-2.0023289,6.4968543,6.5198803,167.97766,8.107854,-1034.1051,167.97766,8.107854,-1034.1051,,,,,99845,0,1,excluded,Exterior,,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;114;135
b07844b5b6f5ae81f1bb5565ff513945,msc-donor-level2-39e5c8f3,21589,57645,9001,1b750b321558c231d7811833a5ac55b2,CARPARTS/PartsMotor/cylinder head(Clone)/Bolts/MaskedCylHead/BoltPM,BoltPM,boltpm,ColliderOnly,0.079638004,-0.039249428,0.034822643,0,0,0,1,0.7,0.7,0.7,-16.837143,0.06057156,-2.3975964,-0.7071068,0,0,0.7071067,0.7,0.70000005,0.70000005,153.14285,1.6715715,-1043.0226,-16.837143,0.06057156,-2.3975964,-16.837143,0.06057156,-2.3975964,153.14285,1.6715715,-1043.0226,153.14285,1.6715715,-1043.0226,,,,,99846,0,1,excluded,Exterior,,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;54;114;135
17dba29ef64fe21a6fe736b1f214247b,msc-donor-level2-39e5c8f3,21591,57647,9105,037dc4f64216f896d41d4a496c645006,JOBS/HouseDrunk/HouseRintamaDrunk/rintama_white,rintama_white,rintama-white,StaticProp,0,0,0,-0.7071068,0,-0,0.7071067,1,1,1,1951.54,8.360001,-228.63,0.23999552,0.6651332,0.66513324,-0.2399955,1.0000001,1,0.99999994,2121.52,9.971001,-1269.255,1951.54,8.360001,-228.63,1951.54,8.360001,-228.63,2121.52,9.971001,-1269.255,2121.52,9.971001,-1269.255,aaed5451b51c5884aae1b7d0b759a718,Combined Mesh (root: scene) 4,Mesh/Combined Mesh (root_ scene) 4.asset,722dd654cbe291b4a9b9d8bdcaf41db3,,4294967295,1,excluded,Exterior,,DonorReference,ExtractedBoundsNeedsReview,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;23;33
123af7b86ede4a604f3c9f630022cf2f,msc-donor-level2-39e5c8f3,21597,57653,13808,91f6aaaa499f7d9c96274cccd0413cda,YARD/Building/Garage/GarageDoors/DoorRight/Coll,Coll,coll,ColliderOnly,-0.617,-0.004,-0,0,0,0,1,1.215,0.02,2.05,-17.100435,0.47617725,7.394544,2.0448995E-06,0.7071068,0.7071067,-2.2636368E-06,1.2150002,0.020000001,2.05,152.87956,2.0871773,-1033.2305,-17.100435,0.47617725,7.394544,-17.100435,0.47617725,7.394544,152.87956,2.0871773,-1033.2305,152.87956,2.0871773,-1033.2305,,,,,93536,0,1,cell_0_-3,Exterior,,DonorReference,Extracted,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,1,4;65;114
38c950922bb2a3d930b45bfa775d7229,msc-donor-level2-39e5c8f3,21599,57655,20758,2bcdf7432f3a804c009c343cd9814818,COTTAGE/Grill/Fireplace/Grilling/GrillTrigger,GrillTrigger,grilltrigger,ColliderOnly,0,0,0,0,0,0,1,1,1,1,-847.6059,-2.7380002,513.6581,4.5745833E-07,-0.75258213,2.8136307E-07,0.6584984,1,1.0000001,1.0000001,-677.6259,-1.1270002,-526.9669,-847.6059,-2.7380002,513.6581,-847.6059,-2.7380002,513.6581,-677.6259,-1.1270002,-526.9669,-677.6259,-1.1270002,-526.9669,,,,,101172,0,0,cell_-2_-2,Exterior,IslandCottage,DonorReference,Extracted,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,1,4;136
42bcd71dd7850d9622768df6c86a6f29,msc-donor-level2-39e5c8f3,21601,57657,24697,b6521c7fbaecaa3c39f5a08be79a6bd6,CABIN/Cabin/Door/Pivot/saunahouse_door,saunahouse_door,saunahouse-door,Door,1.6131638E-05,-0.3390012,-7.55193E-08,-1.2092084E-07,9.31276E-08,-0.7071064,-0.7071072,1,1,1,-164.02791,-3.0540001,1018.9457,-0.011418057,0.7070146,0.7070146,0.01141807,0.99999994,0.99999994,1,5.9520874,-1.4430002,-21.679321,-164.39612,-3.880629,1018.82935,-163.6597,-2.2273712,1019.062,5.5838776,-2.269629,-21.795654,6.3202972,-0.6163713,-21.562988,1cebcbaa63a6ae24ab03add71a68bede,saunahouse_door,Mesh/saunahouse_door.asset,6a3fd4e6b0401ef47a9d6f4b2f3d2082,93537,0,1,cell_0_-1,Exterior,,DonorReference,Extracted,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,1,4;23;33;65
d0e897f6062533b295a0047b6aadef9d,msc-donor-level2-39e5c8f3,21606,57662,23000,bebe65cba583c5c876a5f98fc23aeaf2,YARD/Building/BEDROOM1/COMPUTER/SYSTEM/RAMI-Rapula/Rapula-Level10/Text-Level10,Text-Level10,text-level10,BuildingInterior,0.49133343,0.49,-0.59950006,-3.090862E-08,-0.7071068,0.7071068,-3.090862E-08,0.006666665,0.010000001,0,-7.4700055,-72.270004,5.9950075,0.70710695,-8.069033E-09,4.9765937E-08,0.7071066,0.100000024,0.10000002,0,162.51,-70.659004,-1034.63,-7.4700055,-72.270004,5.9950075,-7.4700055,-72.270004,5.9950075,162.51,-70.659004,-1034.63,162.51,-70.659004,-1034.63,,,,0000000000000000e000000000000000,,0,1,excluded,Interior,,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;23;102
ff6831baaa7f34596bdf9e4222e934c9,msc-donor-level2-39e5c8f3,21609,57665,31135,da3b9253bf577ee824285df9f3625df6,TRAFFIC/VehiclesHighway/MENACE/StagingWheel,StagingWheel,stagingwheel,ColliderOnly,-0,-0.1,1.295,0,0,0,1,1,1,1,-1611.2085,5.5803566,273.06866,-0.0092159165,-0.69798815,-0.04035269,0.71491206,1,1,1.0000001,-1441.2285,7.1913567,-767.55634,-1611.2085,5.5803566,273.06866,-1611.2085,5.5803566,273.06866,-1441.2285,7.1913567,-767.55634,-1441.2285,7.1913567,-767.55634,,,,,101173,0,1,excluded,Exterior,,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;114;136
