SourceObjectId,StableId,MeshGuid,SubMeshIndices
12384,70a7a020cc9e1f97d2d3333b9f830023,ca253820b91d15442b2e5f464a584cfd,85
12409,2c0f41860f8ae78c3b44fce75a42e244,66d43b09152d4884c853d2a846b27c11,402
12417,141ca6c62d6a240aa5b300f0afab5132,95df965a97ac4314c94592df23deea94,109
12429,d653b5066735d09426bfa585f3f35818,aaed5451b51c5884aae1b7d0b759a718,45
12452,58789fe6ab07dc9ce89ec9552bd1f216,adda240458961f94fb196c3a1ab84139,31
12453,c641863541ff48203b1b8cd2bdc9e1f4,da5556c75d8da57479bba403afaac84e,71
12466,f1db4448f635a2f138019c6c81567b06,aaed5451b51c5884aae1b7d0b759a718,11
12478,a73c8eb8fb227eb0b7ddabdad9248d11,043fd1f61638693418bfd34969693b6d,111
12481,418ee4e4c655cf6c8a7c5b6faf66809f,043fd1f61638693418bfd34969693b6d,20
12490,32b2bfc30ea00fb3e0bae4956e2441df,da5556c75d8da57479bba403afaac84e,89
12536,e136792d5e760e07cfaad68ffb31f524,66d43b09152d4884c853d2a846b27c11,85
12571,cbf1b6cb6074e84c3c2cc8042b8d3e44,922135cc8cab2184d8139d2e28ae5293,74
12573,61cfdea366d77247f2b9855bb11c4bcf,aaed5451b51c5884aae1b7d0b759a718,5
12580,bb0d95055ce1f06a1f1ab5375f188874,da5556c75d8da57479bba403afaac84e,43
12590,704d7bf9d63c80de1a17070d3ff2d21e,95df965a97ac4314c94592df23deea94,183
12616,3136d9b65f8bb504b0dd0ca826afc853,6cc499f220f49dc44b33548b003b1457,19
12620,e199479ba08b6008fecd4ded390b3f66,d20ce86ce58c597468f6618f51f7e1c9,26
12622,ed9398ff5625cccc3d9f585a649a8164,6cc499f220f49dc44b33548b003b1457,33
12626,488146da5321592cfd208675967747cf,95df965a97ac4314c94592df23deea94,176
12659,e4fa16816648b78320e7cb6a4e993cba,aaed5451b51c5884aae1b7d0b759a718,30
12664,b1566badbf150826057459804f5a0b22,deb86cb7823284643bb94aab291cb5ef,19
12704,ebb74c0f1ee674d4d00a48f8658c7a7e,922135cc8cab2184d8139d2e28ae5293,73
12717,9e45137e0ab013dd04e8b11d9a5406a9,043fd1f61638693418bfd34969693b6d,81
12737,aad355a1aa3f8daca7a7d6c34163abeb,66d43b09152d4884c853d2a846b27c11,224
12750,be050b86da64021aa0039615f3ff68ff,d20ce86ce58c597468f6618f51f7e1c9,21
12760,ef006342b8a5505191ccd64eed3b1022,95df965a97ac4314c94592df23deea94,233
12764,f3b7d8574aa8768617ed2f460695cd56,043fd1f61638693418bfd34969693b6d,91
12851,55ae5ab908da97e6b23dda87701828b4,043fd1f61638693418bfd34969693b6d,89
12862,6b08f277338fd8ff89cad46d2906e2a4,adda240458961f94fb196c3a1ab84139,101
12877,011f43ca1198cb20a1a74915c9dd80a1,d20ce86ce58c597468f6618f51f7e1c9,109
12878,fac68992abacf5f4a85804cf30010fe5,6cc499f220f49dc44b33548b003b1457,61
12914,ccb481b40181242e7dd72972d8bf74c9,d20ce86ce58c597468f6618f51f7e1c9,22
12924,b4ce1d4f4e7ffd64251554ddfd56d18c,922135cc8cab2184d8139d2e28ae5293,11
12932,b18b3166679e09a753f61e4f3a885572,a7cb070b49a4b7f41abf584480006353,160
12984,e1a98a0ae5bbb27b62ce7e84c759ad6a,da5556c75d8da57479bba403afaac84e,6
12993,2238c9b8ea9d8b15c16afa3827474162,a7cb070b49a4b7f41abf584480006353,37
13005,aa2175bca56aa92830c8adc1472fc1ae,66d43b09152d4884c853d2a846b27c11,301
13023,d991c99e89e3b5d24bbbd18f1e61e58c,66d43b09152d4884c853d2a846b27c11,266
13032,2308e0ff7ec49afb842ad01d6dff1461,66d43b09152d4884c853d2a846b27c11,247
13085,73c1d4a5cf80e34392651c730d7a4d61,d20ce86ce58c597468f6618f51f7e1c9,6
13099,7a0ff65c0c321521643ae2258729e2f8,66d43b09152d4884c853d2a846b27c11,294
13102,f9b98b8ca089eb32ace513f81b460376,66d43b09152d4884c853d2a846b27c11,87
13131,dc5508bbe1cd10bdfd71e3ad5f1e5115,043fd1f61638693418bfd34969693b6d,77
13176,949276de68d9cbea1699c03ba64f7bec,043fd1f61638693418bfd34969693b6d,72
13205,c96e08a42343b5fb420db3563620d21e,66d43b09152d4884c853d2a846b27c11,88
13221,700a9ec1321a553c950bf0cda1bb7c42,da5556c75d8da57479bba403afaac84e,109
13300,ffe0e6c8c59a742436aebaa6a5e26ee7,d20ce86ce58c597468f6618f51f7e1c9,107
13345,785b04f268d5a16676c0de3f8ab2b26f,adda240458961f94fb196c3a1ab84139,183
13372,847114acd945c73a3494ef783953af23,deb86cb7823284643bb94aab291cb5ef,22
13373,9834bee85f0584f1f8b0a951153c997e,adda240458961f94fb196c3a1ab84139,3
13398,4512b706cbdef04c8b12973df9bcae64,aaed5451b51c5884aae1b7d0b759a718,17
13412,500e4a1e8abc8bca08f0a9f0ddb40646,adda240458961f94fb196c3a1ab84139,136
13422,576f4046d922c080979e5b31d925f4a1,ca253820b91d15442b2e5f464a584cfd,115
13439,49a21e61d3278d86056f725085f69b90,95df965a97ac4314c94592df23deea94,202
13495,38212a56c8d94c544da8e6ff11d70d56,d20ce86ce58c597468f6618f51f7e1c9,7
13499,f17d4b8596b4160bdddb0806471399e2,aaed5451b51c5884aae1b7d0b759a718,68
13528,220005a05503fb74b9f2e2e40686f51a,ca253820b91d15442b2e5f464a584cfd,89
13532,e230218195253839de5624749ab1037d,95df965a97ac4314c94592df23deea94,247
13561,feda6645114f8baee79e0dee89bb8c66,95df965a97ac4314c94592df23deea94,221
13569,204a9cb3b589b5578f7339ab01652ca8,66d43b09152d4884c853d2a846b27c11,303
13595,318011fc6568324dcb0fb3964d5e0878,043fd1f61638693418bfd34969693b6d,70
13601,a4e9fbc4ee8c8aa76bcd2f76d8ae238f,a7cb070b49a4b7f41abf584480006353,149
13617,76989e6980cbc32bc797a7213adfe495,66d43b09152d4884c853d2a846b27c11,18
13629,f37a4a3e7a480598469f982808a14d6d,adda240458961f94fb196c3a1ab84139,207
13632,a9293b0012636ee65b2ac9ce54d25ca3,95df965a97ac4314c94592df23deea94,236
13634,1021275542f7a371207f906ab612e0dd,adda240458961f94fb196c3a1ab84139,77
13660,49203521c932f5e704ed7b2cf6d46a61,6cc499f220f49dc44b33548b003b1457,81
13700,190c192be5edc392d05785769a55307a,6cc499f220f49dc44b33548b003b1457,32
13701,8203b506405b58e062bc63b6468ef81c,66d43b09152d4884c853d2a846b27c11,329
13721,a7d817bb1c62a8d9a3dcd74b8d1136b5,95df965a97ac4314c94592df23deea94,201
13731,f6d56ad2fc1f06700009bcbb0d284746,a7cb070b49a4b7f41abf584480006353,78
13775,f496c7650f88c7ac48916aab69b92c02,ca253820b91d15442b2e5f464a584cfd,74
13794,cc1ebee642bc6f1c46285b30093c5a35,66d43b09152d4884c853d2a846b27c11,437
13803,449b18de0c10f87887e3f3304a90366e,66d43b09152d4884c853d2a846b27c11,372
13839,2486c0af46323de87b4819f37961e07f,922135cc8cab2184d8139d2e28ae5293,55
13841,9e2ebca822beef61331312e9e5f847f2,aaed5451b51c5884aae1b7d0b759a718,66
13892,d73442bcf7a484a96ed388f19f4dcea3,922135cc8cab2184d8139d2e28ae5293,88
13987,98f8dfd53a5f08b769e1cd1b5c4dc54b,66d43b09152d4884c853d2a846b27c11,217
14017,eef2580c5030ad92d4b8b39972223a21,66d43b09152d4884c853d2a846b27c11,8
14039,d507a7034df152303c1803371067b86a,66d43b09152d4884c853d2a846b27c11,17
14070,00114f685d2fc0afcb1eaeb04309fc07,deb86cb7823284643bb94aab291cb5ef,12
14090,ea2195ab6b2518e694b8f1c0ee59e08b,66d43b09152d4884c853d2a846b27c11,355
14100,3631137b743fc17262cbf8bdbf9aec03,d20ce86ce58c597468f6618f51f7e1c9,82
14117,66d0599504ce2d9341e82b770c53e829,95df965a97ac4314c94592df23deea94,198
14141,198c6f381b6cdfb9b7d6229971436f6b,66d43b09152d4884c853d2a846b27c11,390
14219,3ba8ada1eb7ecbe281e9d9fed8387f37,66d43b09152d4884c853d2a846b27c11,6
14241,c86398a04b4b9d51735556209503958b,95df965a97ac4314c94592df23deea94,205
14258,a2a4b990cbd5da4c1b9a28e2d2d9be79,922135cc8cab2184d8139d2e28ae5293,83
14263,226e78f2b5484e80b054f2b5c1aeb569,deb86cb7823284643bb94aab291cb5ef,42
14266,a53a37ecb665d43478fe7dcabe772c9d,adda240458961f94fb196c3a1ab84139,71
14271,56425035c7b25f918f9dd3e57857510f,deb86cb7823284643bb94aab291cb5ef,41
14357,f40e639003242d34e03508a00bd91edd,aaed5451b51c5884aae1b7d0b759a718,73
14362,6ff6706b3931eb4db40a862829eec005,922135cc8cab2184d8139d2e28ae5293,36
14371,0c3adf33389aac77263dcdbf1ff1b638,aaed5451b51c5884aae1b7d0b759a718,2
14375,dea26687905aa483a79b10cd7fc5c4d5,deb86cb7823284643bb94aab291cb5ef,40
14376,be3e86c544b1f8930401f53094510f03,95df965a97ac4314c94592df23deea94,114
14381,d63effc48814821c12d691207505e3b8,66d43b09152d4884c853d2a846b27c11,36
14394,195357bbd725573f5bb0e4da199ca31b,66d43b09152d4884c853d2a846b27c11,38
14395,b62720546ff778990d1db285f42931cd,6cc499f220f49dc44b33548b003b1457,25
14404,382867d39c6c81f3decf2e2d1a818100,ca253820b91d15442b2e5f464a584cfd,118;119
14405,bda8a8b3eb0c217ff66c643968c53f5b,66d43b09152d4884c853d2a846b27c11,435
14439,8c244dcba7924e8045f929edf20ae34d,d20ce86ce58c597468f6618f51f7e1c9,8
14447,b95895db4ec57d25350f2b3615fe33e8,922135cc8cab2184d8139d2e28ae5293,65
14488,4a96d5abef8b3ba9fd09198db8a34cc0,043fd1f61638693418bfd34969693b6d,82
14515,99f64bdd019f150cd6e8390175d9dd76,da5556c75d8da57479bba403afaac84e,93
14522,baf40b3e34c5a154cfc7cec05bf2caae,d20ce86ce58c597468f6618f51f7e1c9,81
14524,f399f974c1e11494f4eecf8bf1d2aedb,66d43b09152d4884c853d2a846b27c11,193
14531,3d6174fabd7c784d7d19d7027dc59938,922135cc8cab2184d8139d2e28ae5293,64
14541,ee4800363ba587f6f0647805bb2345e6,66d43b09152d4884c853d2a846b27c11,352
14581,301adaa4a1372b870ff2e07bcf7ba037,a7cb070b49a4b7f41abf584480006353,118
14592,4aed51974c7696dc81a935efdb4e1721,ca253820b91d15442b2e5f464a584cfd,113;114
14647,d538af158d624f6cfba71696aa046280,66d43b09152d4884c853d2a846b27c11,219
14653,1c7045795e8cfb11edd4b7b8c31b36fa,adda240458961f94fb196c3a1ab84139,19
14698,3e452a272424b69527c56039493dae79,922135cc8cab2184d8139d2e28ae5293,61
14715,7ac7cdbe03a3bb74be20db8373b8c0e4,deb86cb7823284643bb94aab291cb5ef,31
14721,501e356e7b562a6d2e32ab24bfee8504,95df965a97ac4314c94592df23deea94,39
14769,9ffd2e52840438d556525f5abbe030d5,95df965a97ac4314c94592df23deea94,146
14772,a391ac3c52fd6b8940ac51c26124a009,aaed5451b51c5884aae1b7d0b759a718,31
14790,db355f41962f3a805f5b179ade3720cb,d20ce86ce58c597468f6618f51f7e1c9,3
14826,7e7d926468fa7d047cb9ecda68e537ca,95df965a97ac4314c94592df23deea94,43
14894,f584f995c09c7d82e5137b89add93b20,95df965a97ac4314c94592df23deea94,44
14935,4930547c5dd6c6634682e9f0efabdeea,ca253820b91d15442b2e5f464a584cfd,41
14942,c06802bb9ac04a375f9008a35e231b7a,66d43b09152d4884c853d2a846b27c11,436
14957,3f89b57f9881198fb8bc26fe9ae6bacf,a7cb070b49a4b7f41abf584480006353,73
14965,fde1116ebb6b02d962f6b0a0ab7eca57,aaed5451b51c5884aae1b7d0b759a718,47
15034,956c5ccdac13534f1a102524eaa2e4f7,adda240458961f94fb196c3a1ab84139,193
15066,9bcd85d98bb2387973433ae61a3b25e9,ca253820b91d15442b2e5f464a584cfd,49
15069,3b97c8c20b20ce3d0985f8d416b75439,d20ce86ce58c597468f6618f51f7e1c9,4
15074,1effd78fe904266c625c7aad8d89bb29,a7cb070b49a4b7f41abf584480006353,65
15081,66df74590e7d6d431abc96dba2e9adb7,da5556c75d8da57479bba403afaac84e,55
15097,208522d78394c887b0ef433c0f9e6957,a7cb070b49a4b7f41abf584480006353,101
15111,7d673f40f1bb9606563b0d03fc008a6d,922135cc8cab2184d8139d2e28ae5293,6
15134,d3a52e4446774376ce9a26830ab77082,95df965a97ac4314c94592df23deea94,30;31
15176,0c557812df0f3d92eafe2b10e03a9722,66d43b09152d4884c853d2a846b27c11,356
15185,e9781230cb8afb3af379db626ff4bc32,95df965a97ac4314c94592df23deea94,27
15194,26a98ee195020a315cfc56692656ee58,aaed5451b51c5884aae1b7d0b759a718,39
15197,dca6c3203306c98adca60ece39b663bc,95df965a97ac4314c94592df23deea94,194
15232,a4e5e29191259eba374b7fedc31c812d,922135cc8cab2184d8139d2e28ae5293,30
15283,bb867fd0910fb3bb2521077bb863abcb,adda240458961f94fb196c3a1ab84139,14
15311,5094d712d3c13577443e7c09da5cd951,66d43b09152d4884c853d2a846b27c11,1
15335,a077df8dc27be217465b223ca6aa0884,da5556c75d8da57479bba403afaac84e,62
15350,0a44a11c2e5fab6b0643f992fdc13bbc,043fd1f61638693418bfd34969693b6d,10
15356,f937e258c1c501905cb0dcc4c4e8e6d4,043fd1f61638693418bfd34969693b6d,59
15365,95dff15806fcddc30e6d1230b81fbdcf,d20ce86ce58c597468f6618f51f7e1c9,12
15391,cbe84019c159b0765f68e28be320d19b,95df965a97ac4314c94592df23deea94,170
15398,99402ac5686a946e0cc6d46b005f8677,66d43b09152d4884c853d2a846b27c11,42
15407,4a6143ee2624d20a4990b06c880b7a18,aaed5451b51c5884aae1b7d0b759a718,14
15410,02ecafe367222e6e62433e98f8282c77,da5556c75d8da57479bba403afaac84e,56
15470,67ae76764701cf2dcd85491710bf925b,66d43b09152d4884c853d2a846b27c11,32
15482,322ae0e08da52f1acc2dbbb4f975c502,66d43b09152d4884c853d2a846b27c11,358
15523,e5ae54a5d99a382eadbfa82655abe9e3,a7cb070b49a4b7f41abf584480006353,54
15526,531989ff34b7650b866ed7ffaf8bb860,ca253820b91d15442b2e5f464a584cfd,71
15535,5deb47ae21bff49cbbcc5f15e38467f4,043fd1f61638693418bfd34969693b6d,60
15537,da99a1007674c188f006d0eeda11399e,adda240458961f94fb196c3a1ab84139,149
15592,56b583fa4c2aba5c39ff2328a019b449,d20ce86ce58c597468f6618f51f7e1c9,13
15617,de2e468d820ec3bfbde17090e567a355,66d43b09152d4884c853d2a846b27c11,197
15636,2106eb35c911fbc8660c7681ca1adcf4,aaed5451b51c5884aae1b7d0b759a718,4
15656,8706f82f7b62d57f1c65f638fc961f80,66d43b09152d4884c853d2a846b27c11,22
15682,7fb10767bd1b1b39aa4a0b009e16316e,a7cb070b49a4b7f41abf584480006353,75
15707,df3541d9770ac7ea458159df4f6d93ca,adda240458961f94fb196c3a1ab84139,214
15728,891c6f6f838734dfd09ea87c50fa392a,95df965a97ac4314c94592df23deea94,177
15734,66ddc9357a79bc68038d98ec38e3c889,aaed5451b51c5884aae1b7d0b759a718,46
15741,b48a05feff8aade0362e133b697138b2,98bae769cdfd5484f9f976ca5697b099,31
15758,568325c98fa17707e67506d21fe13577,a7cb070b49a4b7f41abf584480006353,108
15767,0f14bbbc6bd4cf4d1cdac8a92165db04,d20ce86ce58c597468f6618f51f7e1c9,9
15771,fd4e463798b0f67a57d8929964ec7400,a7cb070b49a4b7f41abf584480006353,35
15775,6bb950d4f4a34843bbb7b46b1815207e,95df965a97ac4314c94592df23deea94,62
15780,ce19db8a67976787a90150981ed4e258,043fd1f61638693418bfd34969693b6d,56
15787,edfebcdf963b6ab7e571274d675376ff,66d43b09152d4884c853d2a846b27c11,336
15806,470eb50a5aa6eebdc359667bd78d48b5,98bae769cdfd5484f9f976ca5697b099,33
15809,749ecdcb07974be2836282b7d2570aa2,95df965a97ac4314c94592df23deea94,264
15811,a6b0a0dcc5c022a386b6562ef6d31575,95df965a97ac4314c94592df23deea94,144
15821,da24e0d5389dbe20f8c6842c0782ad88,95df965a97ac4314c94592df23deea94,268
15824,c11cb5c53c52d2a4b3a2d0c0ebd3ceed,66d43b09152d4884c853d2a846b27c11,368
15832,cf9d85e7205c816cdeb9ef0228dd3d23,da5556c75d8da57479bba403afaac84e,36
15984,e06e6be86a53f1a4beb3a42b9d914c16,043fd1f61638693418bfd34969693b6d,58
16025,28b7ea42e6b8e3ec7bbf33f0d14aad73,a7cb070b49a4b7f41abf584480006353,122
16035,074a7f7b7829abf720aeabaddd75dd8c,66d43b09152d4884c853d2a846b27c11,20
16043,ef7cdd05bfe0812bc677a95617bb5cc1,98bae769cdfd5484f9f976ca5697b099,14
16053,0f7e5f9d9107b3226ff7d1c351f4037d,922135cc8cab2184d8139d2e28ae5293,34
16081,87179d69f5b9cf0a6a2588d3ea4cefaf,adda240458961f94fb196c3a1ab84139,208
16090,bef2055eceed11332419483bd4bd05ba,66d43b09152d4884c853d2a846b27c11,208
16105,a003ede4e56e897d3c5d48e0a94d5a8d,d20ce86ce58c597468f6618f51f7e1c9,11
16121,f4a1a1c8ca621a1360978da9675c45f0,922135cc8cab2184d8139d2e28ae5293,16
16143,b073c6970e407e04f46fc64027ac0afe,adda240458961f94fb196c3a1ab84139,72
16162,ef55ec27e3370276e8960c999374ee01,adda240458961f94fb196c3a1ab84139,58
16184,9c5040c3ee161705947e543afdb73ea0,95df965a97ac4314c94592df23deea94,128
16252,4754fa8b8b8e1ec426f20c321e3cee11,66d43b09152d4884c853d2a846b27c11,441
16268,dfe6429f1ea2b6c67e6bdb0471341ef2,a7cb070b49a4b7f41abf584480006353,87
16283,6a07d52868491a36248ac5e51ecd81d2,95df965a97ac4314c94592df23deea94,47
16292,b328dca6468815b2e61371796c69faca,adda240458961f94fb196c3a1ab84139,28
16502,af04370f15c4a4a8c7fb77c0968819a7,66d43b09152d4884c853d2a846b27c11,27
16513,f8401d3d3a1a46de1551e653cb7184e5,adda240458961f94fb196c3a1ab84139,218
16518,4dff4b65547059592a59db68f66263ce,6cc499f220f49dc44b33548b003b1457,57
16540,c5f038474dec214182ed0f45be60a1ae,66d43b09152d4884c853d2a846b27c11,335
16542,1c9cb0e12a2668615b85f86289f79025,ca253820b91d15442b2e5f464a584cfd,26
16588,81a9bff1b10b3ffbb0d09d11cca9e8aa,66d43b09152d4884c853d2a846b27c11,347
16594,239839ccece6da688f5142ba22094726,043fd1f61638693418bfd34969693b6d,69
16605,f4fa0862592f9c9059b4e9aa2635ea35,95df965a97ac4314c94592df23deea94,2
16647,302d347d2fe7e1f6dc224eb67d46962d,ca253820b91d15442b2e5f464a584cfd,17
16668,42fa3882589e4a4429a0f351686ab20a,da5556c75d8da57479bba403afaac84e,31
16706,7784ae7c9ec1dea8b50be5071f7af0e8,922135cc8cab2184d8139d2e28ae5293,43
16711,31cbf08dfd001c04f5aa535f1e088128,66d43b09152d4884c853d2a846b27c11,261
16724,8a4c046c3b3634377809fc61418395d4,a7cb070b49a4b7f41abf584480006353,38
16725,e7ef91a43b61334a7013f43d2d36af9a,ca253820b91d15442b2e5f464a584cfd,86
16731,8e81d8ab9c097463faddd51965c192b4,95df965a97ac4314c94592df23deea94,269
16732,edb36c1b36e75d3b79b4cd23ffee8e31,66d43b09152d4884c853d2a846b27c11,416
16739,ff945ebf445572470211d29df1f58343,aaed5451b51c5884aae1b7d0b759a718,16
16741,8d008a52ea3ceeca516c20145bcb67b9,a7cb070b49a4b7f41abf584480006353,170
16799,6b02900c4ee1efa155200fc132b3287e,95df965a97ac4314c94592df23deea94,5
16823,3994f6c9e289b9ca32f9a01e577f1ac4,922135cc8cab2184d8139d2e28ae5293,57
16909,460b7d6f88ef054d447e4f1b9c58224d,66d43b09152d4884c853d2a846b27c11,195
16922,81082bc6d0eff3273d246868f2f619a6,66d43b09152d4884c853d2a846b27c11,180
16931,43a51dcd877db4d90edc1b87bb05e089,ca253820b91d15442b2e5f464a584cfd,12
16943,a90610b88552bc415f3f9476642d8a7a,922135cc8cab2184d8139d2e28ae5293,92
16946,b2e64c1188ce2b53b22bd704e03fd80e,d20ce86ce58c597468f6618f51f7e1c9,118;119
16950,70cf4c34fc229d42955c801bbb7ee666,d20ce86ce58c597468f6618f51f7e1c9,120
16998,4175bc2a6dbca3cc53c6527054574f8a,6cc499f220f49dc44b33548b003b1457,47
17001,9208bbbe890e5bfd69597288ac7686c1,66d43b09152d4884c853d2a846b27c11,425
17008,ced36a98b0177d1224276aa58958e96a,adda240458961f94fb196c3a1ab84139,212
17028,543d2c0b3acf4c54fa80cbf4fceda322,66d43b09152d4884c853d2a846b27c11,310
17049,259bbf0e8435229a6c6852e0d439456e,043fd1f61638693418bfd34969693b6d,48
17055,1a024d9b286309e2c8ed06f3a3e84141,98bae769cdfd5484f9f976ca5697b099,22
17090,d660fc8ca7d7a3ef7a8e5c4d31233454,adda240458961f94fb196c3a1ab84139,44
17114,dbc325d5dd2a04f5897ca91112ba20c1,aaed5451b51c5884aae1b7d0b759a718,37
17149,488b61b64ccaa713b7092b2bd4c41404,922135cc8cab2184d8139d2e28ae5293,25
17173,3010846a4b78d6aaec18010e5b8f6430,922135cc8cab2184d8139d2e28ae5293,91
17181,5f0a2e1d55c2294b8ccd25efc92419cf,98bae769cdfd5484f9f976ca5697b099,13
17186,ed6736caae30d7cda40a991a35b7bda9,922135cc8cab2184d8139d2e28ae5293,96
17207,fb9221c70def05fab77cbb20cb20afef,adda240458961f94fb196c3a1ab84139,221
17234,fe2ff1f6a362900c375a7e70a4cf2cc0,d20ce86ce58c597468f6618f51f7e1c9,121
17249,b92f6f83757b920b955e58e33d4c4f87,922135cc8cab2184d8139d2e28ae5293,53
17256,1fd51da36c9b65a1ead428ca6b2074d8,ca253820b91d15442b2e5f464a584cfd,23
17277,5e647e3113ca23cf7eafe979d1055964,922135cc8cab2184d8139d2e28ae5293,22
17300,ae4824df7ad84ff8e4212a57144b2c88,ca253820b91d15442b2e5f464a584cfd,51
17320,29cb987a74665ec1925f2f34ab3384cb,a7cb070b49a4b7f41abf584480006353,132
17349,cbb4cb589d6e1f42d2a0eb9cd467857d,a7cb070b49a4b7f41abf584480006353,123
17359,11d61aedb4dcf8b8854bd9484f944140,66d43b09152d4884c853d2a846b27c11,260
17378,829d4b2a142d5991f5ffe4935d17cf3d,a7cb070b49a4b7f41abf584480006353,140
17407,b0ce62a782bece60d2a9cb228ee5ce9e,a7cb070b49a4b7f41abf584480006353,144
17416,3d94f1618744dee5ab9c8be395654b88,043fd1f61638693418bfd34969693b6d,54
17429,1244e413c3f6e927cd80da3cf9a8c144,7353eae76a976394685746ea0bf74bcc,26
17446,a2cd04ecc1fe5eb6adbd105fbf63fdbe,922135cc8cab2184d8139d2e28ae5293,48
17454,aa508adac913f30d3b5fc3dc3b92c8ae,ca253820b91d15442b2e5f464a584cfd,33
17529,4316357a0b9e6337b9e8c3763c4a5760,95df965a97ac4314c94592df23deea94,206
17531,a8c7bc917abf990cf1c3d853f0751fe6,da5556c75d8da57479bba403afaac84e,74
17544,55bd9681f1aae155dca1d88632a45dcb,66d43b09152d4884c853d2a846b27c11,228
17563,32b2dfeeaa4ff3fad7d26df7d07d5ff3,a7cb070b49a4b7f41abf584480006353,124
17571,d03d2c9f958103694bad1aafdf302504,66d43b09152d4884c853d2a846b27c11,320
17579,33285e00828fa50226a0e292b0659fab,adda240458961f94fb196c3a1ab84139,8
17620,f60f2a16cce7e3370ec4188973da0f51,7353eae76a976394685746ea0bf74bcc,11
17631,f65a92d4f6daf41c7f6aeabfbe2460f7,66d43b09152d4884c853d2a846b27c11,459
17675,0da7beb8182f570fc086634abacd941e,043fd1f61638693418bfd34969693b6d,119
17677,af03a1aaa4bd20b4ddf13db035028686,922135cc8cab2184d8139d2e28ae5293,27
17687,7228d0cdadba1c4f4c5b655f7bacaa18,66d43b09152d4884c853d2a846b27c11,400
17695,c9de305e5deaa8ddf5633da63d994c35,95df965a97ac4314c94592df23deea94,23
17701,e1737238d2d910d4cf3f8121e129d1a1,95df965a97ac4314c94592df23deea94,267
17731,a112bfc60801254358bf631d88b15588,d20ce86ce58c597468f6618f51f7e1c9,117
17748,e8892a3703b50f190365f52e3fa1fbb2,adda240458961f94fb196c3a1ab84139,33
17758,6fa6f1ef3e2fa5f759a6438e58dc4259,66d43b09152d4884c853d2a846b27c11,446
17796,1284ca8b944bd0aabc5da61b523d7d54,7353eae76a976394685746ea0bf74bcc,32
17866,ee99805bdc79c7b6890a4bd12358c455,a7cb070b49a4b7f41abf584480006353,168
17905,06401428bc8da967b7b4686d1fe28901,95df965a97ac4314c94592df23deea94,115
17924,9a9ec16faa0a2845349659c05c684b7d,a7cb070b49a4b7f41abf584480006353,151
17938,11ea95b049aed60c0a1b165def96fdd9,95df965a97ac4314c94592df23deea94,207
17952,b412961b75cb019e74a83b24faac32a4,a7cb070b49a4b7f41abf584480006353,50
17977,034e7bbd2a0952b5839b7cfa63e150e7,ca253820b91d15442b2e5f464a584cfd,30
17986,ababdde8dabff62605640b43b23207d8,66d43b09152d4884c853d2a846b27c11,350
18002,161f1947ab0236ca3cc8f38f5eafd13f,ca253820b91d15442b2e5f464a584cfd,66
18008,e4fc3a22439b2788e280404f1d96e3d6,7353eae76a976394685746ea0bf74bcc,34
18050,16471af3021fdd921f61b8b293d1880f,043fd1f61638693418bfd34969693b6d,78
18075,ab2f680d0da1f8d5064d6c1f34720de6,da5556c75d8da57479bba403afaac84e,85
18134,5181dded1cf1a65bdd21acef2963ef36,6cc499f220f49dc44b33548b003b1457,20
18164,a0d654997069a86fbddb162dca2bfa80,adda240458961f94fb196c3a1ab84139,38
18169,343acdc1730c5596185dccc326053f3f,ca253820b91d15442b2e5f464a584cfd,67
18173,dc7ea80db2095e5106b9436551e68568,adda240458961f94fb196c3a1ab84139,68
18179,ce57ca67d659f00f906628fddf94c8f8,66d43b09152d4884c853d2a846b27c11,457
18191,872d6a6ce8a9796b783d7f2d81dccd29,da5556c75d8da57479bba403afaac84e,39
18194,f3734f5d2f744b20741abd564e1d34db,da5556c75d8da57479bba403afaac84e,98
18202,2f57997ee85e8bf50d8d43a12e01a8c2,043fd1f61638693418bfd34969693b6d,17
18211,aaba2385d08ba651803fc8143510c337,66d43b09152d4884c853d2a846b27c11,252
18224,ed9694a70b3578c8aade3783522b5020,deb86cb7823284643bb94aab291cb5ef,67
18262,66f9ed16c5b28e17eddf2fd6006e288f,95df965a97ac4314c94592df23deea94,141
18334,9a04c71d7055f840f76c2250bafb86ff,66d43b09152d4884c853d2a846b27c11,166
18406,245b261edb5184dbd76cea61dbff54ca,66d43b09152d4884c853d2a846b27c11,379
18419,738d8937f4a2aec0b0bdc6509a5465ac,66d43b09152d4884c853d2a846b27c11,170
18438,fab9740c7f8552d1d2ed2ef88e7cdccb,66d43b09152d4884c853d2a846b27c11,326
18442,91a121851a0a6069b5d8a28f004afab3,66d43b09152d4884c853d2a846b27c11,200
18443,c9c9e3c39edff60b1a45c1cd627f7f9b,95df965a97ac4314c94592df23deea94,237
18451,be0c52559bc5958e39f87a66febe3a68,a7cb070b49a4b7f41abf584480006353,95
18489,49353f4fd4f30f7534ecc05010e32217,deb86cb7823284643bb94aab291cb5ef,54;55
18540,ef9dfbe812ff012742cc341cea6c536a,adda240458961f94fb196c3a1ab84139,100
18559,baabe4f9825de62d90e3654f0e1e66da,ca253820b91d15442b2e5f464a584cfd,64
18575,428707b48d05915059d8416b81659386,da5556c75d8da57479bba403afaac84e,94
18588,52d13d0b543a19ec30dcf1acc654c895,a7cb070b49a4b7f41abf584480006353,34
