AssetPath,Scene,PrefabGuid,HierarchyPath,WorldPosition,LocalPosition,InferredType,ExistingLight,ExistingEmissiveRenderer,ExistingSwitch,InferredCircuit,Classification,Confidence,LightPlacementApplied,ManualReviewRequired,ManualReviewReason
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/EXCLUDED_SOURCE_METADATA_ONLY/ColliderOnly · switch bedroomBoy · YARD / LightSwitches [24001]","159.433;2.457;-1029.724","159.433;2.457;-1029.724","DomesticIncandescent","False","False","True","grid.building.d733fc06","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/EXCLUDED_SOURCE_METADATA_ONLY/ColliderOnly · switch wc · YARD / LightSwitches [20446]","162.315;2.457;-1029.724","162.315;2.457;-1029.724","DomesticIncandescent","False","False","True","grid.building.d733fc06","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/EXCLUDED_SOURCE_METADATA_ONLY/ColliderOnly · switch kitchen · YARD / LightSwitches [8948]","158.889;2.444;-1032.016","158.889;2.444;-1032.016","DomesticIncandescent","False","False","True","grid.building.d733fc06","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/EXCLUDED_SOURCE_METADATA_ONLY/ColliderOnly · Reverse · RALLY / Lines [10054]","-1098.289;6.611;235.183","-1098.289;6.611;235.183","VehicleReverse","False","False","False","vehicle.electrical.lighting","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/EXCLUDED_SOURCE_METADATA_ONLY/ColliderOnly · switch bathroom · YARD / LightSwitches [27181]","157.583;2.457;-1038.054","157.583;2.457;-1038.054","DomesticIncandescent","False","False","True","grid.building.d733fc06","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/EXCLUDED_SOURCE_METADATA_ONLY/BuildingExterior · particle · CABIN / light [33635]","3.608;-1.521;-21.48","3.608;-1.521;-21.48","ExteriorBuilding","False","False","False","grid.building.d733fc06","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/EXCLUDED_SOURCE_METADATA_ONLY/ColliderOnly · switch hallway · YARD / LightSwitches [2370]","158.444;2.457;-1029.977","158.444;2.457;-1029.977","DomesticIncandescent","False","False","True","grid.building.d733fc06","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/EXCLUDED_SOURCE_METADATA_ONLY/ColliderOnly · switch jailcell · JAIL / LIGHT [28123]","-485.417;6.862;-2195.514","-485.417;6.862;-2195.514","DomesticIncandescent","False","False","True","grid.building.d733fc06","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/EXCLUDED_SOURCE_METADATA_ONLY/ColliderOnly · switch entry · YARD / LightSwitches [17506]","157.553;2.457;-1035.566","157.553;2.457;-1035.566","DomesticIncandescent","False","False","True","grid.building.d733fc06","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/EXCLUDED_SOURCE_METADATA_ONLY/ColliderOnly · Reverse · RALLY / Lines [11896]","-1121.688;6.611;-1729.201","-1121.688;6.611;-1729.201","VehicleReverse","False","False","False","vehicle.electrical.lighting","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/EXCLUDED_SOURCE_METADATA_ONLY/BuildingInterior · LCD · YARD / Lights [9221]","159.63;1.904;-1026.556","159.63;1.904;-1026.556","DomesticIncandescent","False","False","False","grid.building.d733fc06","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/EXCLUDED_SOURCE_METADATA_ONLY/ColliderOnly · Lightbulb · STORE / CarProducts [15529]","-1381.508;7.061;140.474","-1381.508;7.061;140.474","DomesticIncandescent","False","False","False","grid.building.d733fc06","SemanticAndMaterialCandidate","0.37","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/EXCLUDED_SOURCE_METADATA_ONLY/ColliderOnly · switch bedroomParents · YARD / LightSwitches [18171]","165.779;2.457;-1029.724","165.779;2.457;-1029.724","DomesticIncandescent","False","False","True","grid.building.d733fc06","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Scenes/World_DonorBaseline_Canonical.unity","World_DonorBaseline_Canonical","","DONOR_WORLD_BASELINE_TEMPORARY_DIRECT_IMPORT/PROJECT_OWNED_DEVELOPMENT_LIGHTING","0;0;0","0;0;0","DomesticIncandescent","False","False","False","grid.building.d733fc06","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-1_-4_Legacy.unity","World_Cell_-1_-4_Legacy","","World_cell_-1_-4_Legacy/TEMPORARY_DIRECT_IMPORT_ENTITIES/UtilityPole · lightpole 2 · LANDFILL [18008]","-499.658;14.233;-1762.101","-499.658;14.233;-1762.101","DomesticIncandescent","False","False","False","grid.building.42fc123d","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-1_-5_Legacy.unity","World_Cell_-1_-5_Legacy","","World_cell_-1_-5_Legacy/TEMPORARY_DIRECT_IMPORT_ENTITIES/BuildingExterior · lamp cord 1 · JAIL / LIGHT [34302]","-485.53;8.315;-2194.775","-485.53;8.315;-2194.775","ExteriorBuilding","False","False","False","grid.building.b1820cc0","SemanticAndMaterialCandidate","0.37","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-1_-5_Legacy.unity","World_Cell_-1_-5_Legacy","","World_cell_-1_-5_Legacy/TEMPORARY_DIRECT_IMPORT_ENTITIES/BuildingExterior · light bulb · JAIL / LIGHT [9926]","-485.53;8.21;-2194.775","-485.53;8.21;-2194.775","ExteriorBuilding","False","False","False","grid.building.b1820cc0","SemanticAndMaterialCandidate","0.37","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-1_-5_Legacy.unity","World_Cell_-1_-5_Legacy","","World_cell_-1_-5_Legacy/TEMPORARY_DIRECT_IMPORT_ENTITIES/ColliderOnly · switch jailcell · JAIL / LIGHT [28123]","-485.417;6.862;-2195.514","-485.417;6.862;-2195.514","DomesticIncandescent","False","False","True","grid.building.b1820cc0","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-1_-5_Legacy.unity","World_Cell_-1_-5_Legacy","","World_cell_-1_-5_Legacy/TEMPORARY_DIRECT_IMPORT_ENTITIES/BuildingExterior · light switch button · JAIL / light switch [19763]","-485.417;6.862;-2195.524","-485.417;6.862;-2195.524","ExteriorBuilding","False","False","True","grid.building.b1820cc0","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-1_-5_Legacy.unity","World_Cell_-1_-5_Legacy","","World_cell_-1_-5_Legacy/TEMPORARY_DIRECT_IMPORT_ENTITIES/BuildingExterior · light switch · JAIL / switch jailcell [20359]","-485.417;6.862;-2195.524","-485.417;6.862;-2195.524","ExteriorBuilding","False","False","True","grid.building.b1820cc0","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-1_-5_Legacy.unity","World_Cell_-1_-5_Legacy","","World_cell_-1_-5_Legacy/TEMPORARY_DIRECT_IMPORT_ENTITIES/BuildingExterior · glass · JAIL / light bulb [33724]","-485.53;8.21;-2194.775","-485.53;8.21;-2194.775","ExteriorBuilding","False","False","False","grid.building.b1820cc0","SemanticAndMaterialCandidate","0.37","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-2_-4_Legacy.unity","World_Cell_-2_-4_Legacy","","World_cell_-2_-4_Legacy/TEMPORARY_DIRECT_IMPORT_ENTITIES/InteractivePropCandidate · steering · DRAGRACE / LOD [4367]","-572.351;4.578;-1943.476","-572.351;4.578;-1943.476","DomesticIncandescent","False","True","False","grid.building.38ba19c8","SemanticAndMaterialCandidate","0.36","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-2_-4_Legacy.unity","World_Cell_-2_-4_Legacy","","World_cell_-2_-4_Legacy/TEMPORARY_DIRECT_IMPORT_ENTITIES/UtilityPole · lightpole 1 · LANDFILL [35498]","-606.45;18.601;-1687.515","-606.45;18.601;-1687.515","DomesticIncandescent","False","False","False","grid.building.38ba19c8","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-2_-4_Legacy.unity","World_Cell_-2_-4_Legacy","","World_cell_-2_-4_Legacy/TEMPORARY_DIRECT_IMPORT_ENTITIES/InteractivePropCandidate · steering · DRAGRACE / LOD [16114]","-558.121;4.708;-1938.291","-558.121;4.708;-1938.291","DomesticIncandescent","False","True","False","grid.building.38ba19c8","SemanticAndMaterialCandidate","0.36","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-3_-1_Legacy.unity","World_Cell_-3_-1_Legacy","","World_cell_-3_-1_Legacy/TEMPORARY_DIRECT_IMPORT_ENTITIES/UtilityPole · lightpole · MAP / LOD [10179]","-1532.62;10.061;-59.625","-1532.62;10.061;-59.625","DomesticIncandescent","False","False","False","grid.building.08fe922a","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-3_-1_Legacy.unity","World_Cell_-3_-1_Legacy","","World_cell_-3_-1_Legacy/TEMPORARY_DIRECT_IMPORT_ENTITIES/UtilityPole · lightpole · MAP / LOD [31449]","-1505.77;10.001;-22.095","-1505.77;10.001;-22.095","DomesticIncandescent","False","False","False","grid.building.08fe922a","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-3_-1_Legacy.unity","World_Cell_-3_-1_Legacy","","World_cell_-3_-1_Legacy/TEMPORARY_DIRECT_IMPORT_ENTITIES/UtilityPole · lightpole · MAP / LOD [7488]","-1517.32;11.021;-108.925","-1517.32;11.021;-108.925","DomesticIncandescent","False","False","False","grid.building.08fe922a","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-3_-3_Legacy.unity","World_Cell_-3_-3_Legacy","","World_cell_-3_-3_Legacy/TEMPORARY_DIRECT_IMPORT_ENTITIES/UtilityPole · lightpole · MAP / LOD [4473]","-1484.64;5.111;-1479.475","-1484.64;5.111;-1479.475","DomesticIncandescent","False","False","False","grid.building.ef4b2c00","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-3_-3_Legacy.unity","World_Cell_-3_-3_Legacy","","World_cell_-3_-3_Legacy/TEMPORARY_DIRECT_IMPORT_ENTITIES/UtilityPole · lightpole · MAP / LOD [11777]","-1451.94;8.131;-1519.855","-1451.94;8.131;-1519.855","DomesticIncandescent","False","False","False","grid.building.ef4b2c00","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-3_-3_Legacy.unity","World_Cell_-3_-3_Legacy","","World_cell_-3_-3_Legacy/TEMPORARY_DIRECT_IMPORT_ENTITIES/UtilityPole · lightpole · MAP / LOD [20803]","-1487.52;5.691;-1527.925","-1487.52;5.691;-1527.925","DomesticIncandescent","False","False","False","grid.building.ef4b2c00","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-3_-4_Legacy.unity","World_Cell_-3_-4_Legacy","","World_cell_-3_-4_Legacy/TEMPORARY_DIRECT_IMPORT_ENTITIES/InteractivePropCandidate · left amber2 · DRAGRACE / Amber2 [35210]","-1098.686;3.624;-1984.937","-1098.686;3.624;-1984.937","DomesticIncandescent","False","True","False","grid.building.e78e5adb","SemanticAndMaterialCandidate","0.36","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-3_-4_Legacy.unity","World_Cell_-3_-4_Legacy","","World_cell_-3_-4_Legacy/TEMPORARY_DIRECT_IMPORT_ENTITIES/InteractivePropCandidate · drag tree · DRAGRACE / mesh [22547]","-1098.686;3.624;-1984.937","-1098.686;3.624;-1984.937","DomesticIncandescent","False","True","False","grid.building.e78e5adb","SemanticAndMaterialCandidate","0.36","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-3_-4_Legacy.unity","World_Cell_-3_-4_Legacy","","World_cell_-3_-4_Legacy/TEMPORARY_DIRECT_IMPORT_ENTITIES/StaticProp · Startline · DRAGRACE / Objects [34236]","-1107.679;3.571;-1983.612","-1107.679;3.571;-1983.612","DomesticIncandescent","False","True","False","grid.building.e78e5adb","SemanticAndMaterialCandidate","0.36","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-3_-4_Legacy.unity","World_Cell_-3_-4_Legacy","","World_cell_-3_-4_Legacy/TEMPORARY_DIRECT_IMPORT_ENTITIES/InteractivePropCandidate · victro parts · RALLY / StaticCarVICTRO [3189]","-1106.42;0.006;-1728.905","-1106.42;0.006;-1728.905","DomesticIncandescent","False","True","False","grid.building.e78e5adb","SemanticAndMaterialCandidate","0.36","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-3_-4_Legacy.unity","World_Cell_-3_-4_Legacy","","World_cell_-3_-4_Legacy/TEMPORARY_DIRECT_IMPORT_ENTITIES/InteractivePropCandidate · left amber1 · DRAGRACE / Amber1 [19402]","-1098.686;3.624;-1984.937","-1098.686;3.624;-1984.937","DomesticIncandescent","False","True","False","grid.building.e78e5adb","SemanticAndMaterialCandidate","0.36","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-3_-4_Legacy.unity","World_Cell_-3_-4_Legacy","","World_cell_-3_-4_Legacy/TEMPORARY_DIRECT_IMPORT_ENTITIES/UtilityPole · lightpole · MAP / LOD [3036]","-1491.81;6.291;-1569.655","-1491.81;6.291;-1569.655","DomesticIncandescent","False","False","False","grid.building.e78e5adb","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-3_-4_Legacy.unity","World_Cell_-3_-4_Legacy","","World_cell_-3_-4_Legacy/TEMPORARY_DIRECT_IMPORT_ENTITIES/InteractivePropCandidate · left stage1 · DRAGRACE / Stage1 [22503]","-1098.686;3.624;-1984.937","-1098.686;3.624;-1984.937","DomesticIncandescent","False","True","False","grid.building.e78e5adb","SemanticAndMaterialCandidate","0.36","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-3_-4_Legacy.unity","World_Cell_-3_-4_Legacy","","World_cell_-3_-4_Legacy/TEMPORARY_DIRECT_IMPORT_ENTITIES/InteractivePropCandidate · right red · DRAGRACE / Red [14076]","-1098.686;3.624;-1984.937","-1098.686;3.624;-1984.937","DomesticIncandescent","False","True","False","grid.building.e78e5adb","SemanticAndMaterialCandidate","0.36","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-3_-4_Legacy.unity","World_Cell_-3_-4_Legacy","","World_cell_-3_-4_Legacy/TEMPORARY_DIRECT_IMPORT_ENTITIES/InteractivePropCandidate · right amber1 · DRAGRACE / Amber1 [35890]","-1098.686;3.624;-1984.937","-1098.686;3.624;-1984.937","DomesticIncandescent","False","True","False","grid.building.e78e5adb","SemanticAndMaterialCandidate","0.36","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-3_-4_Legacy.unity","World_Cell_-3_-4_Legacy","","World_cell_-3_-4_Legacy/TEMPORARY_DIRECT_IMPORT_ENTITIES/InteractivePropCandidate · right stage1 · DRAGRACE / Stage1 [14319]","-1098.686;3.624;-1984.937","-1098.686;3.624;-1984.937","DomesticIncandescent","False","True","False","grid.building.e78e5adb","SemanticAndMaterialCandidate","0.36","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-3_-4_Legacy.unity","World_Cell_-3_-4_Legacy","","World_cell_-3_-4_Legacy/TEMPORARY_DIRECT_IMPORT_ENTITIES/InteractivePropCandidate · left red · DRAGRACE / Red [9726]","-1098.686;3.624;-1984.937","-1098.686;3.624;-1984.937","DomesticIncandescent","False","True","False","grid.building.e78e5adb","SemanticAndMaterialCandidate","0.36","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-3_-4_Legacy.unity","World_Cell_-3_-4_Legacy","","World_cell_-3_-4_Legacy/TEMPORARY_DIRECT_IMPORT_ENTITIES/ColliderOnly · Reverse · RALLY / Lines [11896]","-1121.688;6.611;-1729.201","-1121.688;6.611;-1729.201","VehicleReverse","False","False","False","vehicle.electrical.lighting","SemanticAndMaterialCandidate","0.31","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-3_-4_Legacy.unity","World_Cell_-3_-4_Legacy","","World_cell_-3_-4_Legacy/TEMPORARY_DIRECT_IMPORT_ENTITIES/InteractivePropCandidate · mesh · DRAGRACE / TREE [19024]","-1098.686;3.624;-1984.937","-1098.686;3.624;-1984.937","DomesticIncandescent","False","True","False","grid.building.e78e5adb","SemanticAndMaterialCandidate","0.36","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-3_-4_Legacy.unity","World_Cell_-3_-4_Legacy","","World_cell_-3_-4_Legacy/TEMPORARY_DIRECT_IMPORT_ENTITIES/InteractivePropCandidate · right green · DRAGRACE / Green [8683]","-1098.686;3.624;-1984.937","-1098.686;3.624;-1984.937","DomesticIncandescent","False","True","False","grid.building.e78e5adb","SemanticAndMaterialCandidate","0.36","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-3_-4_Legacy.unity","World_Cell_-3_-4_Legacy","","World_cell_-3_-4_Legacy/TEMPORARY_DIRECT_IMPORT_ENTITIES/InteractivePropCandidate · right stage2 · DRAGRACE / Stage2 [8808]","-1098.686;3.624;-1984.937","-1098.686;3.624;-1984.937","DomesticIncandescent","False","True","False","grid.building.e78e5adb","SemanticAndMaterialCandidate","0.36","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-3_-4_Legacy.unity","World_Cell_-3_-4_Legacy","","World_cell_-3_-4_Legacy/TEMPORARY_DIRECT_IMPORT_ENTITIES/InteractivePropCandidate · left stage2 · DRAGRACE / Stage2 [13652]","-1098.686;3.624;-1984.937","-1098.686;3.624;-1984.937","DomesticIncandescent","False","True","False","grid.building.e78e5adb","SemanticAndMaterialCandidate","0.36","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-3_-4_Legacy.unity","World_Cell_-3_-4_Legacy","","World_cell_-3_-4_Legacy/TEMPORARY_DIRECT_IMPORT_ENTITIES/InteractivePropCandidate · right amber3 · DRAGRACE / Amber3 [16125]","-1098.686;3.624;-1984.937","-1098.686;3.624;-1984.937","DomesticIncandescent","False","True","False","grid.building.e78e5adb","SemanticAndMaterialCandidate","0.36","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-3_-4_Legacy.unity","World_Cell_-3_-4_Legacy","","World_cell_-3_-4_Legacy/TEMPORARY_DIRECT_IMPORT_ENTITIES/InteractivePropCandidate · left amber3 · DRAGRACE / Amber3 [22738]","-1098.686;3.624;-1984.937","-1098.686;3.624;-1984.937","DomesticIncandescent","False","True","False","grid.building.e78e5adb","SemanticAndMaterialCandidate","0.36","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-3_-4_Legacy.unity","World_Cell_-3_-4_Legacy","","World_cell_-3_-4_Legacy/TEMPORARY_DIRECT_IMPORT_ENTITIES/InteractivePropCandidate · left green · DRAGRACE / Green [14732]","-1098.686;3.624;-1984.937","-1098.686;3.624;-1984.937","DomesticIncandescent","False","True","False","grid.building.e78e5adb","SemanticAndMaterialCandidate","0.36","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-3_-4_Legacy.unity","World_Cell_-3_-4_Legacy","","World_cell_-3_-4_Legacy/TEMPORARY_DIRECT_IMPORT_ENTITIES/InteractivePropCandidate · right amber2 · DRAGRACE / Amber2 [25275]","-1098.686;3.624;-1984.937","-1098.686;3.624;-1984.937","DomesticIncandescent","False","True","False","grid.building.e78e5adb","SemanticAndMaterialCandidate","0.36","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-3_-4_Legacy.unity","World_Cell_-3_-4_Legacy","","World_cell_-3_-4_Legacy/PHASE1_JOB_LOCATIONS_TEMPORARY_DIRECT_IMPORT/P1JOB_police_parts_638137b5","-1026.5;2.511;-1664.185","-1026.5;2.511;-1664.185","DomesticIncandescent","False","True","False","grid.building.e78e5adb","SemanticAndMaterialCandidate","0.36","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-3_0_Legacy.unity","World_Cell_-3_0_Legacy","","World_cell_-3_0_Legacy/TEMPORARY_DIRECT_IMPORT_ENTITIES/BuildingExterior · button lock1 · STORE / videopoker mesh [26313]","-1374.197;5.762;141.972","-1374.197;5.762;141.972","ExteriorBuilding","False","True","False","grid.building.113f50c4","SemanticAndMaterialCandidate","0.36","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
"Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_-3_0_Legacy.unity","World_Cell_-3_0_Legacy","","World_cell_-3_0_Legacy/TEMPORARY_DIRECT_IMPORT_ENTITIES/BuildingExterior · button big · STORE / videopoker mesh [5868]","-1374.197;5.762;141.972","-1374.197;5.762;141.972","ExteriorBuilding","False","True","False","grid.building.113f50c4","SemanticAndMaterialCandidate","0.36","False","True","No existing Light component; automatic placement would guess physical origin and aiming."
