RecordId,ScenePath,HierarchyPath,Category,GameObjectName,RendererType,MeshAssetName,AssetGuid,LocalFileId,InstanceId,VertexCount,TriangleCount,SubMeshCount,MaterialNames,LocalPosition,LocalRotation,LocalScale,WorldMatrix,WorldBounds,HasMeshCollider,MeshColliderEnabled,ActiveSelf,ActiveInHierarchy,NegativeWorldDeterminant,Layer,Tag,ProvenanceStableId,ProvenanceHierarchyPath,SemanticCategory,SharedMeshInstanceCount,ClassificationReason
"11a3d7662cbbf880","Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_0_-3_Legacy.unity","TEMPORARY_DIRECT_IMPORT_ENTITIES/BuildingExterior · Tip · YARD / Fuse [8992]","Building","BuildingExterior · Tip · YARD / Fuse [8992]","MeshRenderer","19405014ff4592b41b7210210e588151","784e53aaa416af84bbdc841c83e0249b","4300000","951626","8","6","1","M06B2_c34448a7491c8d047810e4e19aee2ab6_ATLAS_HOME","157.819321;2.83133078;-1031.81128","-0.707107;7.220428E-08;1.41098681E-07;0.70710665","1.00000024;1.00000012;1.00000012","1.00000024;-3.01655973E-07;-9.74314958E-08;157.819321;9.74313537E-08;-5.960465E-07;1.00000024;2.83133078;-3.01656058E-07;-1.00000024;-5.960465E-07;-1031.81128;0;0;0;1","157.819321;2.83133078;-1031.779;0.008470003;0.008470003;7.60354E-09","False","False","True","True","False","Default","Untagged","87ad745025f99bdbee54b413d2e20f52","YARD/Building/Dynamics/FuseTable/Fusetable/Fuse1Pivot/fuseholder01/Fuse/Tip","BuildingExterior","7","hierarchy/semantic building evidence"
"6c4b535a4e1f5120","Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_0_-3_Legacy.unity","TEMPORARY_DIRECT_IMPORT_ENTITIES/BuildingExterior · battery charger · YARD / BatteryCharger [11927]","Building","BuildingExterior · battery charger · YARD / BatteryCharger [11927]","MeshRenderer","2857f5db7c4205d4e90714a905e5d804","a3c01a48b4f3ed343b80b11966b431cb","4300000","948426","770","564","1","M06B2_a298bd379cf5c5548ab715ee6d85d4a9_ATLAS_GARAGE","155.56311;2.10451937;-1039.025","-0.6060782;0.364238054;0.364237934;0.606078148","1.00000024;1.00000024;1","0.46932286;-0.883027;8.940697E-08;155.56311;-1.78813977E-07;-1.19209318E-07;1.00000012;2.10451937;-0.8830271;-0.469323;-2.38418579E-07;-1039.025;0;0;0;1","155.56311;2.108312;-1039.025;0.2832042;0.143471077;0.256115735","False","False","True","True","False","Default","Untagged","366dd19254f921ef78e095702f5ed505","YARD/Building/Garage/BatteryCharger/battery_charger","BuildingExterior","1","hierarchy/semantic building evidence"
"43e4ca9ba04b3039","Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_0_-3_Legacy.unity","TEMPORARY_DIRECT_IMPORT_ENTITIES/BuildingExterior · beer case(itemx) · YARD / Uncle [7401]","Building","BuildingExterior · beer case(itemx) · YARD / Uncle [7401]","MeshRenderer","4366d60a8e3627d44ba8a03a9dbe2cb4","83ed101bd58253f4dbf9adfde12f6322","4300000","952796","354","268","1","M06B2_faaad83ccda8f9947ac442069e4801c1_beercase","196.961472;1.627;-1076.7865","-0.7066508;0.0253923573;0.0253923051;0.7066507","1.00000048;1.00000036;1.00000012","0.9974214;-0.07177406;6.705523E-08;196.961472;-7.823113E-08;-2.38418664E-07;1.00000012;1.627;-0.07177407;-0.9974213;-2.384186E-07;-1076.7865;0;0;0;1","196.961472;1.622609;-1076.7865;0.418347538;0.200000122;0.298013449","False","False","False","False","False","Default","Untagged","cd6e3d0d0c46581c6fabce6890497a49","YARD/UNCLE/Home/UncleDrinking/Uncle/beer case(itemx)","BuildingExterior","1","object name"
"bc220de21c54b4a6","Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_0_-3_Legacy.unity","TEMPORARY_DIRECT_IMPORT_ENTITIES/BuildingExterior · bottle · YARD / beer case(itemx) [13488]","Building","BuildingExterior · bottle · YARD / beer case(itemx) [13488]","MeshRenderer","5103d9d7418206a4da09260262c716a0","84fd15915fd833e4abaf071f3403522b","4300000","952894","60","76","1","M06B2_505c0da5d59fb1a4fbc38445d0494ef3_bottle_beer","196.8103;1.61080742;-1076.67993","-0.661201656;0.250623852;0.250623941;0.6612017","1.00000048;1.00000036;1.00000012","0.748751044;-0.662852049;-8.940698E-08;196.8103;1.49011683E-07;0;1.00000012;1.61080742;-0.6628521;-0.7487509;1.192093E-07;-1076.67993;0;0;0;1","196.8103;1.62086487;-1076.67993;0.08581419;0.168731034;0.08581419","False","False","False","False","False","Default","Untagged","f3fbe71071f5f2b96d3f541664c2d14e","YARD/UNCLE/Home/UncleDrinking/Uncle/beer case(itemx)/bottle","BuildingExterior","9","object name"
"14e0078a43585a8c","Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_0_-3_Legacy.unity","TEMPORARY_DIRECT_IMPORT_ENTITIES/BuildingExterior · bottle · YARD / beer case(itemx) [2240]","Building","BuildingExterior · bottle · YARD / beer case(itemx) [2240]","MeshRenderer","5103d9d7418206a4da09260262c716a0","84fd15915fd833e4abaf071f3403522b","4300000","952852","60","76","1","M06B2_505c0da5d59fb1a4fbc38445d0494ef3_bottle_beer","196.93631;1.61080742;-1076.689","-0.7066508;0.02539236;0.0253923051;0.706650734","1.00000048;1.00000036;1.00000012","0.9974214;-0.0717740655;7.450581E-08;196.93631;-8.195643E-08;-2.38418664E-07;1.00000024;1.61080742;-0.07177408;-0.997421443;-2.384186E-07;-1076.689;0;0;0;1","196.93631;1.62086487;-1076.689;0.0649985448;0.168731064;0.06499857","False","False","False","False","False","Default","Untagged","ee852ee63183ef4063ab0a07daf94a98","YARD/UNCLE/Home/UncleDrinking/Uncle/beer case(itemx)/bottle","BuildingExterior","9","object name"
"943210c41416ee58","Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_0_-3_Legacy.unity","TEMPORARY_DIRECT_IMPORT_ENTITIES/BuildingExterior · bottle · YARD / beer case(itemx) [26885]","Building","BuildingExterior · bottle · YARD / beer case(itemx) [26885]","MeshRenderer","5103d9d7418206a4da09260262c716a0","84fd15915fd833e4abaf071f3403522b","4300000","949456","60","76","1","M06B2_505c0da5d59fb1a4fbc38445d0494ef3_bottle_beer","196.867584;1.61080742;-1076.7478","-0.5104517;0.489325076;0.489325076;0.5104518","1.00000036;1.00000048;1.00000012","0.0422439128;-0.999107838;1.192093E-07;196.867584;1.19209332E-07;1.19209346E-07;1.00000012;1.61080742;-0.9991077;-0.0422438867;1.192093E-07;-1076.7478;0;0;0;1","196.867584;1.62086487;-1076.7478;0.06330588;0.168731034;0.06330587","False","False","False","False","False","Default","Untagged","3ebf736d2a34e579ff7520ecf40a1729","YARD/UNCLE/Home/UncleDrinking/Uncle/beer case(itemx)/bottle","BuildingExterior","9","object name"
"c30ef071228491f0","Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_0_-3_Legacy.unity","TEMPORARY_DIRECT_IMPORT_ENTITIES/BuildingExterior · bottle · YARD / beer case(itemx) [28308]","Building","BuildingExterior · bottle · YARD / beer case(itemx) [28308]","MeshRenderer","5103d9d7418206a4da09260262c716a0","84fd15915fd833e4abaf071f3403522b","4300000","951614","60","76","1","M06B2_505c0da5d59fb1a4fbc38445d0494ef3_bottle_beer","197.1159;1.61080742;-1076.89307","-0.5097651;-0.490040183;-0.490040362;0.509765267","1.00000048;1.00000048;1.00000012","0.03944214;0.999222338;0;197.1159;-3.57628039E-07;0;1.00000012;1.61080742;0.999222338;-0.03944217;3.57627925E-07;-1076.89307;0;0;0;1","197.1159;1.62086487;-1076.89307;0.06314249;0.168731034;0.06314255","False","False","False","False","False","Default","Untagged","7a678b0828a19711c160f06836df61f4","YARD/UNCLE/Home/UncleDrinking/Uncle/beer case(itemx)/bottle","BuildingExterior","9","object name"
"d92c8cbb8a3477a2","Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_0_-3_Legacy.unity","TEMPORARY_DIRECT_IMPORT_ENTITIES/BuildingExterior · bottle · YARD / beer case(itemx) [29973]","Building","BuildingExterior · bottle · YARD / beer case(itemx) [29973]","MeshRenderer","5103d9d7418206a4da09260262c716a0","84fd15915fd833e4abaf071f3403522b","4300000","953070","60","76","1","M06B2_505c0da5d59fb1a4fbc38445d0494ef3_bottle_beer","197.060089;1.61080742;-1076.7616","-0.7066508;0.02539236;0.0253923051;0.706650734","1.00000048;1.00000036;1.00000012","0.9974214;-0.0717740655;7.450581E-08;197.060089;-8.195643E-08;-2.38418664E-07;1.00000024;1.61080742;-0.07177408;-0.997421443;-2.384186E-07;-1076.7616;0;0;0;1","197.060089;1.62086487;-1076.7616;0.0649985448;0.168731064;0.06499857","False","False","False","False","False","Default","Untagged","6b298a1240b01e48e2b0c2c4d99aab91","YARD/UNCLE/Home/UncleDrinking/Uncle/beer case(itemx)/bottle","BuildingExterior","9","object name"
"a9e7fb8240f6f59b","Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_0_-3_Legacy.unity","TEMPORARY_DIRECT_IMPORT_ENTITIES/BuildingExterior · bottle · YARD / beer case(itemx) [31239]","Building","BuildingExterior · bottle · YARD / beer case(itemx) [31239]","MeshRenderer","5103d9d7418206a4da09260262c716a0","84fd15915fd833e4abaf071f3403522b","4300000","948258","60","76","1","M06B2_505c0da5d59fb1a4fbc38445d0494ef3_bottle_beer","196.858459;1.61080742;-1076.87463","-0.5971668;-0.3786711;-0.3786712;0.597166836","1.00000036;1.00000048;1.00000012","0.426432759;0.904519737;5.960465E-08;196.858459;-1.49011669E-07;0;1.00000012;1.61080742;0.9045197;-0.426432878;1.192093E-07;-1076.87463;0;0;0;1","196.858459;1.62086487;-1076.87463;0.08091127;0.168731034;0.0809112862","False","False","False","False","False","Default","Untagged","53900d55dd1d2a137cdb44242e3e5558","YARD/UNCLE/Home/UncleDrinking/Uncle/beer case(itemx)/bottle","BuildingExterior","9","object name"
"f0afa55e92837b87","Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_0_-3_Legacy.unity","TEMPORARY_DIRECT_IMPORT_ENTITIES/BuildingExterior · bottle · YARD / beer case(itemx) [35503]","Building","BuildingExterior · bottle · YARD / beer case(itemx) [35503]","MeshRenderer","5103d9d7418206a4da09260262c716a0","84fd15915fd833e4abaf071f3403522b","4300000","949122","60","76","1","M06B2_505c0da5d59fb1a4fbc38445d0494ef3_bottle_beer","197.1296;1.61080706;-1076.70288","-0.6657554;-0.238264039;-0.238264173;0.665755332","1.00000036;1.00000048;1.00000012","0.772921145;0.6345027;2.08616285E-07;197.1296;-1.49011669E-07;-1.19209346E-07;1.00000012;1.61080706;0.634502649;-0.7729212;0;-1076.70288;0;0;0;1","197.1296;1.62086451;-1076.70288;0.08556015;0.168731034;0.08556011","False","False","False","False","False","Default","Untagged","d688ce0f36a6673cd5be593a22054f83","YARD/UNCLE/Home/UncleDrinking/Uncle/beer case(itemx)/bottle","BuildingExterior","9","object name"
"02dd519d726d8de1","Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_0_-3_Legacy.unity","TEMPORARY_DIRECT_IMPORT_ENTITIES/BuildingExterior · bottle · YARD / beer case(itemx) [3664]","Building","BuildingExterior · bottle · YARD / beer case(itemx) [3664]","MeshRenderer","5103d9d7418206a4da09260262c716a0","84fd15915fd833e4abaf071f3403522b","4300000","947440","60","76","1","M06B2_505c0da5d59fb1a4fbc38445d0494ef3_bottle_beer","196.995911;1.61080742;-1076.75708","-0.380646527;0.5959095;0.595909655;0.380646676","1.00000036;1.00000048;1.00000012","-0.420432955;-0.907324255;2.98023259E-08;196.995911;3.2782566E-07;-2.384187E-07;1.00000012;1.61080742;-0.907324135;0.420432955;2.384186E-07;-1076.75708;0;0;0;1","196.995911;1.62086487;-1076.75708;0.08071702;0.168731049;0.08071705","False","False","False","False","False","Default","Untagged","357fc0f717b72b9cfd7e226ea3351fc1","YARD/UNCLE/Home/UncleDrinking/Uncle/beer case(itemx)/bottle","BuildingExterior","9","object name"
"83e59ba9cf6c16d4","Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_0_-3_Legacy.unity","TEMPORARY_DIRECT_IMPORT_ENTITIES/BuildingExterior · bottle · YARD / beer case(itemx) [924]","Building","BuildingExterior · bottle · YARD / beer case(itemx) [924]","MeshRenderer","5103d9d7418206a4da09260262c716a0","84fd15915fd833e4abaf071f3403522b","4300000","947254","60","76","1","M06B2_505c0da5d59fb1a4fbc38445d0494ef3_bottle_beer","196.9868;1.61080742;-1076.88379","-0.6706528;0.2241088;0.22410883;0.6706529","1.00000048;1.00000036;1.00000012","0.799101353;-0.6011971;0;196.9868;8.940701E-08;1.19209332E-07;1.00000024;1.61080742;-0.6011972;-0.799101353;1.192093E-07;-1076.88379;0;0;0;1","196.9868;1.62086487;-1076.88379;0.0851269439;0.168731064;0.08512697","False","False","False","False","False","Default","Untagged","079f857bdf089132a3a6b107f7d0c4a3","YARD/UNCLE/Home/UncleDrinking/Uncle/beer case(itemx)/bottle","BuildingExterior","9","object name"
"35b01bed8e8b1c4c","Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_0_-3_Legacy.unity","TEMPORARY_DIRECT_IMPORT_ENTITIES/BuildingExterior · boxmesh · YARD / MailBox [29108]","Building","BuildingExterior · boxmesh · YARD / MailBox [29108]","MeshRenderer","d5ed1adeb2a4f69aad44f6986b0fcb56","988b324eb03769e4c8f812d060196b4c","4300000","950896","199","128","1","M06B2_c34448a7491c8d047810e4e19aee2ab6_ATLAS_HOME","229.437;0.743999958;-1067.707","0.0342692472;0.7101574;0.702372968;-0.0342696","1.00000012;1.00000012;1.00000012","-0.9953028;0.09681322;-0.0005340353;229.437;0.000533036946;0.0109956274;0.9999396;0.743999958;0.0968132243;0.995242059;-0.0109958658;-1067.707;0;0;0;1","229.400436;0.185664356;-1067.69727;0.334616631;1.52957058;0.400387943","False","False","True","True","False","Default","Untagged","d5ed1adeb2a4f69aad44f6986b0fcb56","YARD/MailBox/boxmesh","BuildingExterior","1","object name"
"c115a7f0bc7d5aec","Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_0_-3_Legacy.unity","TEMPORARY_DIRECT_IMPORT_ENTITIES/BuildingExterior · chicken house base · YARD / ChickenHouse [29737]","Building","BuildingExterior · chicken house base · YARD / ChickenHouse [29737]","MeshRenderer","8b2ab3a6a4046ebde44f6bd337349a67","4e54e501d3ccf1040bc860fbd7e009bd","4300000","948486","52","38","1","M06B2_e3537d9b181bca840975d2e1fd7925c0_concrete","158.87999;1.14764249;-1134.425","-0.6724105;-0.2187789;-0.2187789;0.6724104","1;0.99999994;0.99999994","0.8085432;0.5884368;2.980232E-08;158.87999;2.98023224E-08;-1.19209282E-07;1;1.14764249;0.588436842;-0.8085432;-1.19209282E-07;-1134.425;0;0;0;1","160.31311;-0.9996363;-1133.3761;36.4739075;0.8011081;43.1301537","False","False","True","True","False","Default","Untagged","8b2ab3a6a4046ebde44f6bd337349a67","YARD/ChickenHouse/chicken_house_base","BuildingExterior","1","hierarchy/semantic building evidence"
"18ec7ca08dfebea4","Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_0_-3_Legacy.unity","TEMPORARY_DIRECT_IMPORT_ENTITIES/BuildingExterior · chicken house tank · YARD / ChickenHouse [7225]","Building","BuildingExterior · chicken house tank · YARD / ChickenHouse [7225]","MeshRenderer","46289d5d43af3e91c0f55982bbf6e94c","7c143746e5389594c96b5a52641a860a","4300000","946956","979","656","1","M06B2_80cde2653bfa3f94bb89b9c4be11fc19_chicken_tank","163.4081;1.21447289;-1128.206","-0.6724105;-0.2187789;-0.2187789;0.6724104","1;0.99999994;0.99999994","0.8085432;0.5884368;2.980232E-08;163.4081;2.98023224E-08;-1.19209282E-07;1;1.21447289;0.588436842;-0.8085432;-1.19209282E-07;-1128.206;0;0;0;1","163.245239;3.83440447;-1128.32458;5.427818;9.605412;4.886487","False","False","True","True","False","Default","Untagged","46289d5d43af3e91c0f55982bbf6e94c","YARD/ChickenHouse/chicken_house_tank","BuildingExterior","1","hierarchy/semantic building evidence"
"414af5135b2093f2","Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_0_-3_Legacy.unity","TEMPORARY_DIRECT_IMPORT_ENTITIES/BuildingExterior · chicken house vents · YARD / ChickenHouse [28113]","Building","BuildingExterior · chicken house vents · YARD / ChickenHouse [28113]","MeshRenderer","42bbfd955f440d29187e05bf8ef96a8f","ec00107f51895ec4abb01195d881e9c6","4300000","947386","420","228","1","M06B2_8d4e50ca29c92b640881a0b14d43754f_wood9","158.87999;1.14763987;-1134.425","-0.6724105;-0.2187789;-0.2187789;0.6724104","0.999811947;0.99999994;0.99999994","0.808391154;0.5884368;2.980232E-08;158.87999;2.9796718E-08;-1.19209282E-07;1;1.14763987;0.588326156;-0.8085432;-1.19209282E-07;-1134.425;0;0;0;1","158.755081;3.88616228;-1134.25342;16.3354626;0.762496233;21.596653","False","False","True","True","False","Default","Untagged","42bbfd955f440d29187e05bf8ef96a8f","YARD/ChickenHouse/chicken_house_vents","BuildingExterior","1","hierarchy/semantic building evidence"
"e9aced86bd63e871","Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_0_-3_Legacy.unity","TEMPORARY_DIRECT_IMPORT_ENTITIES/BuildingExterior · chicken house walls · YARD / ChickenHouse [16184]","Building","BuildingExterior · chicken house walls · YARD / ChickenHouse [16184]","MeshRenderer","9c5040c3ee161705947e543afdb73ea0","ab10d32a10ce0814dbbec670292a73c5","4300000","952834","33","25","1","M06B2_6a3fd4e6b0401ef47a9d6f4b2f3d2082_wood_panel7","158.87999;1.14764249;-1134.425","-0.6724105;-0.2187789;-0.2187789;0.6724104","1;0.99999994;0.99999994","0.8085432;0.5884368;2.980232E-08;158.87999;2.98023224E-08;-1.19209282E-07;1;1.14764249;0.588436842;-0.8085432;-1.19209282E-07;-1134.425;0;0;0;1","158.88;0.6509095;-1134.425;33.8604126;2.500016;41.30055","False","False","True","True","False","Default","Untagged","9c5040c3ee161705947e543afdb73ea0","YARD/ChickenHouse/chicken_house_walls","BuildingExterior","1","hierarchy/semantic building evidence"
"96d35471c9fd97f6","Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_0_-3_Legacy.unity","TEMPORARY_DIRECT_IMPORT_ENTITIES/BuildingExterior · chicken house wood · YARD / ChickenHouse [26804]","Building","BuildingExterior · chicken house wood · YARD / ChickenHouse [26804]","MeshRenderer","d32573790b274a5b0b40193857381840","08ce8ea08929ea947936df4d8b4ff4ef","4300000","951566","305","161","1","M06B2_0cdbf55b049decb43bf8ff86d3d2c809_wood_panel9","158.87999;1.14764249;-1134.425","-0.6724105;-0.2187789;-0.2187789;0.6724104","1;0.99999994;0.99999994","0.8085432;0.5884368;2.980232E-08;158.87999;2.98023224E-08;-1.19209282E-07;1;1.14764249;0.588436842;-0.8085432;-1.19209282E-07;-1134.425;0;0;0;1","158.87999;1.557631;-1134.425;35.0213242;4.27569628;42.40844","False","False","True","True","False","Default","Untagged","d32573790b274a5b0b40193857381840","YARD/ChickenHouse/chicken_house_wood","BuildingExterior","1","hierarchy/semantic building evidence"
"b6911704690a936a","Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_0_-3_Legacy.unity","TEMPORARY_DIRECT_IMPORT_ENTITIES/BuildingExterior · engine · YARD / truck wreck [27786]","Building","BuildingExterior · engine · YARD / truck wreck [27786]","MeshRenderer","6b12edf4e9cba642d68f5a42974bfc98","c1920c43f8cf2a64e90e5e1eff45fefb","4300000","950156","2052","1830","1","M06B2_ad2f7b6e8cc080845a7a7fd4264fbb83_ATLAS_MOTOR","218.577682;0.0410003662;-1102.13489","-0.371367931;0.56074053;0.610970438;0.417577684","1.00000024;1.00000024;0.9999999","-0.37542972;-0.926737547;0.0145158153;218.577682;0.09377315;-0.022398;0.995341539;0.0410003662;-0.922095358;0.375041932;0.0953118652;-1102.13489;0;0;0;1","220.714249;0.958154142;-1103.12048;2.02420616;1.56306148;1.81373215","False","False","True","True","False","Default","Untagged","6b12edf4e9cba642d68f5a42974bfc98","YARD/UNCLE/LOD/truck_wreck/engine","BuildingExterior","1","object name"
"ca4430cbbdb3b5d2","Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_0_-3_Legacy.unity","TEMPORARY_DIRECT_IMPORT_ENTITIES/BuildingExterior · envelope(xxxxx) · YARD / EnvelopeComputerSpawn [35613]","Building","BuildingExterior · envelope(xxxxx) · YARD / EnvelopeComputerSpawn [35613]","MeshRenderer","b40760a676ef87f42815a0f120650fa3","21c6f9a5b52fc7443b786c9c0271929e","4300000","950066","24","12","1","M06B2_7f7a275bae2e9cc41bd59950c95a0e0c_envelope","229.55336;0.687;-1066.90833","0.706899464;0.0171184149;-0.0171190947;0.706899643","1.00000012;1;1.00000012","0.998827934;0.04840496;-9.555371E-07;229.55336;-9.667129E-07;1.1920929E-07;-1.00000024;0.687;-0.04840497;0.9988279;1.78813963E-07;-1066.90833;0;0;0;1","229.55336;0.687;-1066.90833;0.2170146;0.00100022112;0.159989238","False","False","False","False","False","Default","Untagged","8addc528b9dfdf00fb88b43839648f6e","YARD/PlayerMailBox/EnvelopeComputerSpawn/envelope(xxxxx)","BuildingExterior","8","object name"
"929f390949542dfb","Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_0_-3_Legacy.unity","TEMPORARY_DIRECT_IMPORT_ENTITIES/BuildingExterior · envelopemesh · YARD / EnvelopeCrimeEnvironment [24215]","Building","BuildingExterior · envelopemesh · YARD / EnvelopeCrimeEnvironment [24215]","MeshRenderer","b40760a676ef87f42815a0f120650fa3","21c6f9a5b52fc7443b786c9c0271929e","4300000","951024","24","12","1","M06B2_7f7a275bae2e9cc41bd59950c95a0e0c_envelope","229.39592;0.7075;-1067.15747","0.485056847;0.5373854;0.514509261;0.4595836","1.50000155;1.5;1.500001","-0.160508737;0.07260731;1.48962021;229.39592;1.491369;1.78813934E-07;0.160696879;0.7075;0.007778146;1.49824178;-0.07218973;-1067.15747;0;0;0;1","229.39592;0.7075;-1067.15747;0.04608755;0.3133482;0.226441875","False","False","False","False","False","Default","Untagged","e9d7e81a4be6c88ab3ce5b3a5b38d366","YARD/PlayerMailBox/EnvelopeCrimeEnvironment/envelopemesh","BuildingExterior","8","object name"
"fb392977c65f533e","Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_0_-3_Legacy.unity","TEMPORARY_DIRECT_IMPORT_ENTITIES/BuildingExterior · envelopemesh · YARD / EnvelopeElectricityBill [27086]","Building","BuildingExterior · envelopemesh · YARD / EnvelopeElectricityBill [27086]","MeshRenderer","b40760a676ef87f42815a0f120650fa3","21c6f9a5b52fc7443b786c9c0271929e","4300000","951042","24","12","1","M06B2_7f7a275bae2e9cc41bd59950c95a0e0c_envelope","229.382874;0.7224;-1067.13525","0.485056847;0.5373854;0.514509261;0.4595836","1.50000179;1.50000048;1.50000131","-0.160508767;0.07260733;1.48962057;229.382874;1.49136925;1.78813991E-07;0.160696909;0.7224;0.00777814724;1.49824226;-0.07218975;-1067.13525;0;0;0;1","229.382874;0.7224;-1067.13525;0.04608756;0.313348264;0.22644195","False","False","False","False","False","Default","Untagged","04fed200ebd9e8341e28d6301fdbf5c4","YARD/PlayerMailBox/EnvelopeElectricityBill/envelopemesh","BuildingExterior","8","object name"
"67ced41f54975d1f","Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_0_-3_Legacy.unity","TEMPORARY_DIRECT_IMPORT_ENTITIES/BuildingExterior · envelopemesh · YARD / EnvelopeInspection [18682]","Building","BuildingExterior · envelopemesh · YARD / EnvelopeInspection [18682]","MeshRenderer","b40760a676ef87f42815a0f120650fa3","21c6f9a5b52fc7443b786c9c0271929e","4300000","950774","24","12","1","M06B2_7f7a275bae2e9cc41bd59950c95a0e0c_envelope","229.409683;0.689099967;-1067.14624","0.4850568;0.5373854;0.514509261;0.4595836","1.50000131;1.49999952;1.5000006","-0.1605087;0.0726072;1.48961985;229.409683;1.49136865;3.57627755E-07;0.160696924;0.689099967;0.0077780555;1.49824131;-0.07218954;-1067.14624;0;0;0;1","229.409683;0.689099967;-1067.14624;0.04608753;0.313348174;0.226441786","False","False","False","False","False","Default","Untagged","550ef26587d4ca17da247c5db933fa45","YARD/PlayerMailBox/EnvelopeInspection/envelopemesh","BuildingExterior","8","object name"
"7ce67f4d2a352179","Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_0_-3_Legacy.unity","TEMPORARY_DIRECT_IMPORT_ENTITIES/BuildingExterior · envelopemesh · YARD / EnvelopePhoneBill [2992]","Building","BuildingExterior · envelopemesh · YARD / EnvelopePhoneBill [2992]","MeshRenderer","b40760a676ef87f42815a0f120650fa3","21c6f9a5b52fc7443b786c9c0271929e","4300000","950602","24","12","1","M06B2_7f7a275bae2e9cc41bd59950c95a0e0c_envelope","229.372177;0.737;-1067.162","0.4850568;0.5373854;0.514509261;0.4595836","1.50000179;1.50000072;1.50000143","-0.160508767;0.07260726;1.48962069;229.372177;1.49136913;3.57628039E-07;0.160697013;0.737;0.007778058;1.49824238;-0.07218958;-1067.162;0;0;0;1","229.372177;0.737;-1067.162;0.04608755;0.313348264;0.22644195","False","False","False","False","False","Default","Untagged","0da2583814e359885209756dfc46d442","YARD/PlayerMailBox/EnvelopePhoneBill/envelopemesh","BuildingExterior","8","object name"
"bea58819037ea554","Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Streaming/Scenes/Cells/World_Cell_0_-3_Legacy.unity","TEMPORARY_DIRECT_IMPORT_ENTITIES/BuildingExterior · envelopemesh · YARD / LetterProcyon [33353]","Building","BuildingExterior · envelopemesh · YARD / LetterProcyon [33353]","MeshRenderer","b40760a676ef87f42815a0f120650fa3","21c6f9a5b52fc7443b786c9c0271929e","4300000","946846","24","12","1","M06B2_7f7a275bae2e9cc41bd59950c95a0e0c_envelope","229.422989;0.6708999;-1067.16919","0.485056847;0.5373854;0.514509261;0.4595836","1.50000107;1.499999;1.50000024","-0.160508692;0.0726072639;1.48961949;229.422989;1.49136853;1.78813821E-07;0.1606968;0.6708999;0.00777814351;1.49824083;-0.0721897;-1067.16919;0;0;0;1","229.422989;0.6708999;-1067.16919;0.046087537;0.3133481;0.226441741","False","False","False","False","False","Default","Untagged","4e2ec9e84cd1604b629a7f6833720ddf","YARD/PlayerMailBox/LetterProcyon/envelopemesh","BuildingExterior","8","object name"
