LegacyWorldObjectId,ReplacementKey,SourceObjectId,SourceHierarchyPath,SemanticCategory,SourceCellId,AssignedOwner,OwnershipReason,HasRenderer,EffectiveActive,ColliderStableId,Classification,SourceRevisionId,SourceMaterialGuids,LegacyTexturedMaterialPaths,LegacyDiagnosticMaterialPath,PresentationStatus
8344a16037254d26e592c6dc647e4c76,legacy-world:8344a16037254d26e592c6dc647e4c76,34627,STORE/LOD/ActivateBar/DrunksBar/Drunk2/skeleton/pelvis/spine_middle/spine_upper/collar_left/shoulder_left,ColliderOnly,cell_-3_0,cell_-3_0,SourceCellDeterministic,0,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,,,,MetadataOnly
83573519ff5abe94abfa3d7d93a378a3,legacy-world:83573519ff5abe94abfa3d7d93a378a3,12078,YARD/MailBox/BoxHatch,ColliderOnly,cell_0_-3,cell_0_-3,SourceCellDeterministic,0,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,,,,MetadataOnly
837867aaa605a2196fb8afa8f53f2c11,legacy-world:837867aaa605a2196fb8afa8f53f2c11,35828,PERAJARVI/TerraceHouse/BrickWall,BuildingExterior,cell_-3_0,cell_-3_0,SourceCellDeterministic,1,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,58cbe5606cd520c4ca4a5b3b1c1548fb,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_58cbe5606cd520c4ca4a5b3b1c1548fb.mat,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/BuildingExterior.mat,LegacyTexturedActive;LegacyDiagnosticAvailable
83789f258b2f83c496656bafae56514b,legacy-world:83789f258b2f83c496656bafae56514b,14157,COTTAGE/Grill/Fireplace/SausageTrigger,ColliderOnly,cell_-2_-2,cell_-2_-2,SourceCellDeterministic,0,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,,,,MetadataOnly
8380dd493d77ab7b2015f3bcdde00d37,legacy-world:8380dd493d77ab7b2015f3bcdde00d37,5032,MAP/TrafficSigns/1/sign_pole 5/sign_road2,Road,cell_-3_-2,cell_-3_-2,SourceCellDeterministic,1,0,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,e071691763a7caa459aefd2279fafa03,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_e071691763a7caa459aefd2279fafa03.mat,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/Road.mat,LegacyTexturedActive;LegacyDiagnosticAvailable
83881a752e242d0e38d9f99d87902f60,legacy-world:83881a752e242d0e38d9f99d87902f60,8092,REPAIRSHOP/JunkCar4/Parts/rpm gauge(Clone)/Pivot/needle,BuildingExterior,cell_0_-4,cell_0_-4,SourceCellDeterministic,1,0,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,90d61f2c2ba45fe449ec424594535d62,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_90d61f2c2ba45fe449ec424594535d62.mat,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/BuildingExterior.mat,LegacyTexturedActive;LegacyDiagnosticAvailable
83a75ec303d14bad584e99c8a5a586f3,legacy-world:83a75ec303d14bad584e99c8a5a586f3,6186,PERAJARVI/TerraceHouse/Apartments/GlassGeneric/glass_generic,BuildingExterior,cell_-3_0,cell_-3_0,SourceCellDeterministic,1,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,7f41e86f760f49548915cb5288daf911,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_7f41e86f760f49548915cb5288daf911.mat,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/BuildingExterior.mat,LegacyTexturedActive;LegacyDiagnosticAvailable
83a9b95d1aa3c92e971d0f76f8509876,legacy-world:83a9b95d1aa3c92e971d0f76f8509876,14316,YARD/Building/LIVINGROOM/LOD_livingroom/NoRain,ColliderOnly,cell_0_-3,cell_0_-3,SourceCellDeterministic,0,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,,,,MetadataOnly
83b803327b8f9800d166c4ab3e694c31,legacy-world:83b803327b8f9800d166c4ab3e694c31,25432,MAP/Buildings/Barn/coll,ColliderOnly,cell_-2_0,cell_-2_0,SourceCellDeterministic,0,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,,,,MetadataOnly
83baf1adcbffa2c36a6d1409022a4f6d,legacy-world:83baf1adcbffa2c36a6d1409022a4f6d,14677,PERAJARVI/HouseWhite/StaticCarPOLSA/MESH/police_body,BuildingExterior,cell_-3_0,cell_-3_0,SourceCellDeterministic,1,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,5319aa8eb798ed4448cc0e4a75e8cd22,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_5319aa8eb798ed4448cc0e4a75e8cd22.mat,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/BuildingExterior.mat,LegacyTexturedActive;LegacyDiagnosticAvailable
83dad6d62d0d642333cf48968d97b2e4,legacy-world:83dad6d62d0d642333cf48968d97b2e4,32738,MAP/MailBox/boxmesh,StaticProp,cell_-1_0,cell_-1_0,SourceCellDeterministic,1,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,c34448a7491c8d047810e4e19aee2ab6,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_c34448a7491c8d047810e4e19aee2ab6.mat,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/StaticProp.mat,LegacyTexturedActive;LegacyDiagnosticAvailable
83f3417659b1819f1b87cb763234a0cf,legacy-world:83f3417659b1819f1b87cb763234a0cf,6658,YARD/Building/Dynamics/SuomiClock/Clock/hour/NeedleHour/mesh,BuildingExterior,cell_0_-3,cell_0_-3,SourceCellDeterministic,1,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,c34448a7491c8d047810e4e19aee2ab6,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_c34448a7491c8d047810e4e19aee2ab6.mat,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/BuildingExterior.mat,LegacyTexturedActive;LegacyDiagnosticAvailable
840ba7b32e26c8328c377cb6757a1656,legacy-world:840ba7b32e26c8328c377cb6757a1656,1101,DANCEHALL/Functions/DanceCouple,ColliderOnly,cell_1_0,cell_1_0,SourceCellDeterministic,0,0,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,,,,MetadataOnly
842294fe8e2aab7b7da6cd09a48171da,legacy-world:842294fe8e2aab7b7da6cd09a48171da,6263,SOCCER/Janitor/Reijo/Pivot/Char/skeleton/pelvis/spine_middle/spine_upper/collar_right/shoulder_right/arm_right/shotgun,InteractivePropCandidate,cell_-3_0,cell_-3_0,SourceCellDeterministic,0,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,,,,MetadataOnly
8426ca3bdb7a8bb6ece6b1bc481f707c,legacy-world:8426ca3bdb7a8bb6ece6b1bc481f707c,6431,RALLY/Scenery/Objects/Trailer/trailer_bed,InteractivePropCandidate,cell_-3_0,cell_-3_0,SourceCellDeterministic,1,0,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,ad2f7b6e8cc080845a7a7fd4264fbb83,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_ad2f7b6e8cc080845a7a7fd4264fbb83.mat,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/InteractivePropCandidate.mat,LegacyTexturedActive;LegacyDiagnosticAvailable
842f192b7eab90ed5b59e74c41f0be53,legacy-world:842f192b7eab90ed5b59e74c41f0be53,22041,STORE/LOD/DoorBar/Pivot/Handle,ColliderOnly,cell_-3_0,cell_-3_0,SourceCellDeterministic,0,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,,,,MetadataOnly
843b58f1c7d5891e2734d0f1ff6af69a,legacy-world:843b58f1c7d5891e2734d0f1ff6af69a,31684,MAP/Buildings/Barn/lato_frame,StaticProp,cell_-2_0,cell_-2_0,SourceCellDeterministic,1,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,04ed28788404f884e94b12d39c7ca0d6,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_04ed28788404f884e94b12d39c7ca0d6.mat,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/StaticProp.mat,LegacyTexturedActive;LegacyDiagnosticAvailable
8440388b87ecd835cb8669746ac7b3c6,legacy-world:8440388b87ecd835cb8669746ac7b3c6,11743,STORE/LOD/PRODUCTS/Spray10/1,BuildingExterior,cell_-3_0,cell_-3_0,SourceCellDeterministic,1,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,a298bd379cf5c5548ab715ee6d85d4a9,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_a298bd379cf5c5548ab715ee6d85d4a9.mat,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/BuildingExterior.mat,LegacyTexturedActive;LegacyDiagnosticAvailable
845f246ec6a2a1787b59d17538158b6b,legacy-world:845f246ec6a2a1787b59d17538158b6b,30708,RYKIPOHJA/BuildingsLOD/FlagPole,BuildingExterior,cell_-3_-4,cell_-3_-4,SourceCellDeterministic,1,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,4270f4c85d588a54b977b9aa2f26b18d,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_4270f4c85d588a54b977b9aa2f26b18d.mat,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/BuildingExterior.mat,LegacyTexturedActive;LegacyDiagnosticAvailable
847114acd945c73a3494ef783953af23,legacy-world:847114acd945c73a3494ef783953af23,13372,PERAJARVI/TerraceHouse/Apartments/LOD2/DoorsApartment2/DoorFront/house_door1,Door,cell_-3_0,cell_-3_0,SourceCellDeterministic,1,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,bb3e90d2fd6671b43baec5392c41df2c,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_bb3e90d2fd6671b43baec5392c41df2c.mat,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/Door.mat,LegacyTexturedActive;LegacyDiagnosticAvailable
847f56ce8c1be238f4bcae514bb55fdf,legacy-world:847f56ce8c1be238f4bcae514bb55fdf,29190,YARD/Building/LOD/HedgeFence/hedge,BuildingExterior,cell_0_-2,cell_0_-2,SourceCellDeterministic,1,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,9a819defc3e47a44e9c64adf3e01a9eb,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_9a819defc3e47a44e9c64adf3e01a9eb.mat,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/BuildingExterior.mat,LegacyTexturedActive;LegacyDiagnosticAvailable
84a273e6b451860751e84691539e2e95,legacy-world:84a273e6b451860751e84691539e2e95,29840,STORE/LOD/GFX_Pub/FridgeNappo/boxes/mesh/mesh,BuildingExterior,cell_-3_0,cell_-3_0,SourceCellDeterministic,1,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,56d8bfd532b19e149a6987e1a81d1d10,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_56d8bfd532b19e149a6987e1a81d1d10.mat,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/BuildingExterior.mat,LegacyTexturedActive;LegacyDiagnosticAvailable
84b21f894bf2e357f71a0f0caf61c42d,legacy-world:84b21f894bf2e357f71a0f0caf61c42d,1580,YARD/Building/Colliders/coll,ColliderOnly,cell_0_-3,global,BootstrapSpawnOrTraversalCollisionGlobal,0,1,0ce5d9d59bc5a7f7dbb893f91ca5380e,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,,,,MetadataOnly
84b815434e3690f63d88424dc58c1ab5,legacy-world:84b815434e3690f63d88424dc58c1ab5,23593,MAP/TrafficSigns/3/sign_pole 5/sign_road2,Road,cell_3_-1,cell_3_-1,SourceCellDeterministic,1,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,e071691763a7caa459aefd2279fafa03,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_e071691763a7caa459aefd2279fafa03.mat,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/Road.mat,LegacyTexturedActive;LegacyDiagnosticAvailable
84ba2450165c1c2b2115fd8c4bf63908,legacy-world:84ba2450165c1c2b2115fd8c4bf63908,12844,REPAIRSHOP/LOD/Vehicle/wheelRL/Tire 1/Mesh 1/Outer,BuildingExterior,cell_3_-1,cell_3_-1,SourceCellDeterministic,1,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,ad2f7b6e8cc080845a7a7fd4264fbb83,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_ad2f7b6e8cc080845a7a7fd4264fbb83.mat,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/BuildingExterior.mat,LegacyTexturedActive;LegacyDiagnosticAvailable
84be082a2f1a32bf6d8568b483799fa2,legacy-world:84be082a2f1a32bf6d8568b483799fa2,2219,COTTAGE/Sauna/Stove/Woods/log3,BuildingExterior,cell_-2_-2,cell_-2_-2,SourceCellDeterministic,1,0,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,67c2ce469c249f045a1244c6584eec61,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_67c2ce469c249f045a1244c6584eec61.mat,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/BuildingExterior.mat,LegacyTexturedActive;LegacyDiagnosticAvailable
84d81be2f18d58e404d3b4eff3148c8a,legacy-world:84d81be2f18d58e404d3b4eff3148c8a,21000,MAP/TrafficSigns/2/sign_pole_twin 3,RoadSign,cell_2_-4,cell_2_-4,SourceCellDeterministic,1,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,77423119895b1d249a9cc0de14362299,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_77423119895b1d249a9cc0de14362299.mat,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/RoadSign.mat,LegacyTexturedActive;LegacyDiagnosticAvailable
84e385db2f728d7fc11b638886807a4c,legacy-world:84e385db2f728d7fc11b638886807a4c,4309,PERAJARVI/CHURCH/LOD/Stones/StoneSirkka/Quad 1,BuildingExterior,cell_-3_0,cell_-3_0,SourceCellDeterministic,0,0,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,,,,MetadataOnly
84faa90d95926c7e982994a141cc1c6d,legacy-world:84faa90d95926c7e982994a141cc1c6d,30165,REPAIRSHOP/LOD/Store/Parts/BuyRockershaft,ColliderOnly,cell_3_-1,cell_3_-1,SourceCellDeterministic,0,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,,,,MetadataOnly
84fc4473e119c0809278213f2d4e9830,legacy-world:84fc4473e119c0809278213f2d4e9830,28917,STORE/VideoPoker/GameLogic/Buttons/Hold5,ColliderOnly,cell_-3_0,cell_-3_0,SourceCellDeterministic,0,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,,,,MetadataOnly
84fc5184a6dd2b278710b6c504059bad,legacy-world:84fc5184a6dd2b278710b6c504059bad,19369,RALLY/RallyTV/Program/RallyTVGUI/Results/Date,InteractivePropCandidate,cell_0_-3,cell_0_-3,SourceCellDeterministic,0,0,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,,,,MetadataOnly
85063115fa7c0643cdccba59af595007,legacy-world:85063115fa7c0643cdccba59af595007,32763,YARD/Building/KITCHEN/Fridge/mesh,BuildingInterior,cell_0_-3,cell_0_-3,SourceCellDeterministic,1,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,1f89df477adbdd04c86d5a88b00da817,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_1f89df477adbdd04c86d5a88b00da817.mat,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/BuildingInterior.mat,LegacyTexturedActive;LegacyDiagnosticAvailable
85094feaac60370ebd4f41228dd63abf,legacy-world:85094feaac60370ebd4f41228dd63abf,15151,YARD/Building/KITCHEN/kitchen_sokkeli/coll,ColliderOnly,cell_0_-3,cell_0_-3,SourceCellDeterministic,0,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,,,,MetadataOnly
850b0be21d23d0b7c38dbcd3e8b41cb2,legacy-world:850b0be21d23d0b7c38dbcd3e8b41cb2,33014,COTTAGE/TablePlastic,BuildingExterior,cell_-2_-2,cell_-2_-2,SourceCellDeterministic,1,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,a6b073589b71d114ca5abb007a0db79f,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_a6b073589b71d114ca5abb007a0db79f.mat,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/BuildingExterior.mat,LegacyTexturedActive;LegacyDiagnosticAvailable
8511de5f73d31b7362ef5a3731cba784,legacy-world:8511de5f73d31b7362ef5a3731cba784,31778,MAP/Buildings/Barn/lato_roof,Roof,cell_-2_0,cell_-2_0,SourceCellDeterministic,1,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,a1f5959787c382a4a890ea8b6542be3a,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_a1f5959787c382a4a890ea8b6542be3a.mat,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/Roof.mat,LegacyTexturedActive;LegacyDiagnosticAvailable
851a83397c2c04e850a5d99dab2ad521,legacy-world:851a83397c2c04e850a5d99dab2ad521,5337,STORE/LOD/GFX_Store/VoittousBadges/badge,BuildingExterior,cell_-3_0,cell_-3_0,SourceCellDeterministic,1,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,6890a6026d57c454398d73112d37a908,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_6890a6026d57c454398d73112d37a908.mat,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/BuildingExterior.mat,LegacyTexturedActive;LegacyDiagnosticAvailable
85308ad8f03792eb09e72ffc449cd606,legacy-world:85308ad8f03792eb09e72ffc449cd606,32246,SOCCER/goal2/Colliders/coll,ColliderOnly,cell_-3_0,cell_-3_0,SourceCellDeterministic,0,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,,,,MetadataOnly
8548b81b22185dc36ca0b53c5fc6694c,legacy-world:8548b81b22185dc36ca0b53c5fc6694c,28569,YARD/Building/LOD/HedgeFence/hedge,BuildingExterior,cell_0_-3,cell_0_-3,SourceCellDeterministic,1,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,9a819defc3e47a44e9c64adf3e01a9eb,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_9a819defc3e47a44e9c64adf3e01a9eb.mat,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/BuildingExterior.mat,LegacyTexturedActive;LegacyDiagnosticAvailable
855774e313f2f7500c24ee9b9f0ba201,legacy-world:855774e313f2f7500c24ee9b9f0ba201,21536,DRAGRACE/LOD/DRAGSTRIP/Drag1/dragcar1/LOD/Muzzle/1/muzzle_quad,InteractivePropCandidate,cell_-2_-4,cell_-2_-4,SourceCellDeterministic,0,0,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,,,,MetadataOnly
855daaabbec98c4b379d564ccbb53b5c,legacy-world:855daaabbec98c4b379d564ccbb53b5c,21848,MAP/Buildings/DINGONBIISI/autiotalo/LOD/box,ColliderOnly,cell_3_-1,cell_3_-1,SourceCellDeterministic,0,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,,,,MetadataOnly
855e4e756cf0c9adb2e317840bcea774,legacy-world:855e4e756cf0c9adb2e317840bcea774,32562,PERAJARVI/CHURCH/LOD/memorial/Name 7,BuildingExterior,cell_-3_0,cell_-3_0,SourceCellDeterministic,0,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,,,,MetadataOnly
8560642394ded94a0fccaf761435d87d,legacy-world:8560642394ded94a0fccaf761435d87d,7039,STORE/LOD/GFX_Pub/chair_pub 2/colliders/coll,ColliderOnly,cell_-3_0,cell_-3_0,SourceCellDeterministic,0,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,,,,MetadataOnly
8583a6a354ebfb85ebe9a47f1ca7b637,legacy-world:8583a6a354ebfb85ebe9a47f1ca7b637,12146,REPAIRSHOP/LOD/Office/Fleetari/Neighbour 2/skeleton/pelvis/spine_middle/spine_upper/collar_right/shoulder_right/arm_right/hand_right/fingers_right/Smoking/Cigarette/Shaft/RedHot,BuildingExterior,cell_3_-1,cell_3_-1,SourceCellDeterministic,0,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,,,,MetadataOnly
85afed823d9eed4098136915996b4d80,legacy-world:85afed823d9eed4098136915996b4d80,185,STORE/LOD/GFX_Pub/FridgeNappo/boxes/mesh/mesh,BuildingExterior,cell_-3_0,cell_-3_0,SourceCellDeterministic,1,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,56d8bfd532b19e149a6987e1a81d1d10,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_56d8bfd532b19e149a6987e1a81d1d10.mat,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/BuildingExterior.mat,LegacyTexturedActive;LegacyDiagnosticAvailable
85c4742d66e3d2737e25288e8d978722,legacy-world:85c4742d66e3d2737e25288e8d978722,34469,RYKIPOHJA/BuildingsLOD/HouseOld5/GlassGeneric 2/glass_generic,BuildingExterior,cell_-3_-4,cell_-3_-4,SourceCellDeterministic,1,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,a7755fdefda1c7c4baff26ff3d18338b,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_a7755fdefda1c7c4baff26ff3d18338b.mat,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/BuildingExterior.mat,LegacyTexturedActive;LegacyDiagnosticAvailable
85ca4a625bac0ab1aa6f46a2a4dc262f,legacy-world:85ca4a625bac0ab1aa6f46a2a4dc262f,6297,RALLY/Scenery/Markings/lippusiima,InteractivePropCandidate,cell_-3_0,cell_-3_0,SourceCellDeterministic,1,0,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,5867006cdfa8abe479a6039816b5e06b;67c2ce469c249f045a1244c6584eec61,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_5867006cdfa8abe479a6039816b5e06b.mat;Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_67c2ce469c249f045a1244c6584eec61.mat,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/InteractivePropCandidate.mat,LegacyTexturedActive;LegacyDiagnosticAvailable
85dc7586838796797d7a8f5d2c450562,legacy-world:85dc7586838796797d7a8f5d2c450562,35546,STORE/VideoPoker/GameLogic/Rami-Pokeri/Pokeri-DoublingMoney,BuildingExterior,cell_-3_0,cell_-3_0,SourceCellDeterministic,0,0,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,,,,MetadataOnly
85dd827a1024043e6af526ffd2fd9a6d,legacy-world:85dd827a1024043e6af526ffd2fd9a6d,30877,RYKIPOHJA/BuildingsLOD/HouseOld5/GlassGeneric 2/glass_generic,BuildingExterior,cell_-3_-4,cell_-3_-4,SourceCellDeterministic,1,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,a7755fdefda1c7c4baff26ff3d18338b,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_a7755fdefda1c7c4baff26ff3d18338b.mat,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/BuildingExterior.mat,LegacyTexturedActive;LegacyDiagnosticAvailable
85eb154d657ff37d80c7c14141b51ff2,legacy-world:85eb154d657ff37d80c7c14141b51ff2,4218,MAP/MailBox/boxmesh,StaticProp,cell_-2_0,cell_-2_0,SourceCellDeterministic,1,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,c34448a7491c8d047810e4e19aee2ab6,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_c34448a7491c8d047810e4e19aee2ab6.mat,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/StaticProp.mat,LegacyTexturedActive;LegacyDiagnosticAvailable
860e6c7ce2a336e0b0373daf892d4c5e,legacy-world:860e6c7ce2a336e0b0373daf892d4c5e,635,DRAGRACE/Objects/Tent1/Results,StaticProp,cell_-2_-4,cell_-2_-4,SourceCellDeterministic,1,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,7b01a4c4c1fd8b244b775747eb4c36bd,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_7b01a4c4c1fd8b244b775747eb4c36bd.mat,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/StaticProp.mat,LegacyTexturedActive;LegacyDiagnosticAvailable
86117d04125a72cf77ebb5479414232d,legacy-world:86117d04125a72cf77ebb5479414232d,33313,PERAJARVI/CHURCH/LOD/memorial/Name 14,BuildingExterior,cell_-3_0,cell_-3_0,SourceCellDeterministic,0,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,,,,MetadataOnly
861e691433df2a741855f7546340ec4a,legacy-world:861e691433df2a741855f7546340ec4a,8931,PERAJARVI/HouseRintamaCrazy/Fence/fence 4,Fence,cell_-3_0,cell_-3_0,SourceCellDeterministic,1,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,c34448a7491c8d047810e4e19aee2ab6,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/LegacyTextured/M06B2_c34448a7491c8d047810e4e19aee2ab6.mat,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Materials/Fence.mat,LegacyTexturedActive;LegacyDiagnosticAvailable
861fcbc0cc57710fbfaf58ac29018cdb,legacy-world:861fcbc0cc57710fbfaf58ac29018cdb,22520,SOCCER/LOD/KID1/Offset/Pivot/skeleton/thig_right/knee_right,ColliderOnly,cell_-3_0,cell_-3_0,SourceCellDeterministic,0,1,,TemporaryDirectImport,msc-world-baseline-04a1.1-c3f2f337,,,,MetadataOnly
