AssetKind,SourceGuid,SourceRelativePath,SourceSha256,SourceMetaSha256,SourceShaderOrProperties,CompatibilityOrRole,GeneratedAssetPath,ConversionFingerprintSha256,ReferenceCount,Width,Height,SourceBytes,EstimatedRuntimeBytes,SRGB,NormalMap,Mipmaps,StreamingMipmaps,WrapMode,FilterMode,AnisoLevel,Classification,Status,Notes
Texture,12d04b1d30ba758418b2df7e908a75e0,assetripper-unity-project/ExportedProject/Assets/Texture2D/fabric2.png,a8e7ccc168b7806f7e036835ee292f2bff92a7588dee3eac4100144286c61f52,72a1e6a79e21b6ee2232b1702a3d7e6b34dbc7ee313431c3230fab863ccc5b58,_MainTex,Color,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Textures/M06B2_12d04b1d30ba758418b2df7e908a75e0_color.png,022415a8b3210203dc6ae20e2b262524ab38ed927582123f99622b7d4a2f1f79,1,256,256,125462,175757,1,0,1,1,Repeat,Bilinear,1,TemporaryDirectImport,Converted,Source dimensions preserved; Read/Write off; CompressedHQ; shared across cells.
Texture,12f028a043170304589e28bbbf996e9e,assetripper-unity-project/ExportedProject/Assets/Texture2D/seats.png,95cfdaa3db116e8f8fab9ec744f48156bbd573cd3c1600cc5cb4fa1ab9c2a9d5,554dd670603ec2766de3f8fe4d80c98d82be6a94ee2d12f03e53f0512026359b,_MainTex,Color,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Textures/M06B2_12f028a043170304589e28bbbf996e9e_color.png,54352107a9f9d5a83640620153ff58eb6214413403f6f12299a7d99158f59277,1,1024,1024,936823,2797197,1,0,1,1,Repeat,Bilinear,1,TemporaryDirectImport,Converted,Source dimensions preserved; Read/Write off; CompressedHQ; shared across cells.
Texture,1322a0a93baf6c0469f6df0b838f50ce,assetripper-unity-project/ExportedProject/Assets/Texture2D/karttapohja.png,9ae5ac20054ac96cff2858233e26217426259064ef77810ffef69c95942c2d6b,25c9032b21a025816c66f49e083856a3656eb062b43b7df56ef43f7ca5a24c15,_MainTex,Color,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Textures/M06B2_1322a0a93baf6c0469f6df0b838f50ce_color.png,033b52c24a9e345ac4f86baf627198097c0fefd5a049f0a62e0bff7c85d6de56,1,4096,4096,20693722,44740237,1,0,1,1,Repeat,Bilinear,1,TemporaryDirectImport,Converted,Source dimensions preserved; Read/Write off; CompressedHQ; shared across cells.
Texture,148710e4d9642944fb00fe40cc63df59,assetripper-unity-project/ExportedProject/Assets/Texture2D/xmas_lights_diffuse.png,ebca15e639633ce3090510b4fc4064672c9209c1895f20a5ffa210f0d8a0275a,01bad829ffddb85b90ec056aecce63745aaba5e0cc7874191eaf5e26850bef82,_MainTex,Color,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Textures/M06B2_148710e4d9642944fb00fe40cc63df59_color.png,56ecd2eef0595e33a77c75305b81bc7806f78c895b6688360a437f95ee7e776f,1,128,128,22544,44685,1,0,1,1,Repeat,Bilinear,1,TemporaryDirectImport,Converted,Source dimensions preserved; Read/Write off; CompressedHQ; shared across cells.
Texture,154257df59a5e35448854c0f183a91d1,assetripper-unity-project/ExportedProject/Assets/Texture2D/cap_n.png,515b55476a2373932f099923cc72b905cb31781a89a3346cb1f94c1c1bbed03a,8ac283bbd54aa1ed12701ac1831e9fa2de432c44ae450378e64380636f0bf120,_BumpMap,Normal,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Textures/M06B2_154257df59a5e35448854c0f183a91d1_normal.png,0fc6e2f4618d1f9059ddc46b2d4545b462e4767e1b1b7bf16c02f1e754fea85d,12,64,64,3391,11918,0,1,1,1,Repeat,Trilinear,1,TemporaryDirectImport,Converted,Source dimensions preserved; Read/Write off; CompressedHQ; shared across cells.
Texture,17207e1a081aedf4b924bc74af66a3f1,assetripper-unity-project/ExportedProject/Assets/Texture2D/railway.png,01c30e4dd006ceb35836f1009c1ce4c8a4b7e4b3f0cafde6453779697f2a2374,36a70722b679721bd52d01038f429a00b243bef4bacf33ace292ea01f083c847,_MainTex,Color,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Textures/M06B2_17207e1a081aedf4b924bc74af66a3f1_color.png,fffc0c2e0ab21869eb8151b0ce39d69c33e046a3325ec89e57c625808db3e90b,1,1024,512,1083382,1399117,1,0,1,1,Repeat,Bilinear,1,TemporaryDirectImport,Converted,Source dimensions preserved; Read/Write off; CompressedHQ; shared across cells.
Texture,176b42ef60a3a6b4bb2ece83adeccd95,assetripper-unity-project/ExportedProject/Assets/Texture2D/carpet2.png,e30df1f40ac8ffed7fdfb37c363aef2867bef0652917c216aa0c25cc68aa00b7,7449c2b3b79f5f99f4c744bdc6c7e98f3b06d4e639961098943389495602834e,_Detail,Color,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Textures/M06B2_176b42ef60a3a6b4bb2ece83adeccd95_color.png,348e5dd813438c90841a83908101af4fa7be75f5526a25cd72b4f651b30c8b57,4,1024,1024,2277156,2797197,1,0,1,1,Repeat,Bilinear,1,TemporaryDirectImport,Converted,Source dimensions preserved; Read/Write off; CompressedHQ; shared across cells.
Texture,185f797705cd07a48bbeec0a7ab9e36d,assetripper-unity-project/ExportedProject/Assets/Texture2D/rims_rust_patches.png,dc04c232d7b768be9cd32f29b0625275428f898c8a5be5ffd5e91ef12bf9010a,960496f95cc3d0f4bf7fdfd0e7bb69a5d65d3c0b8779ac1b6432e5460fec7248,_DetailAlbedoMap,Color,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Textures/M06B2_185f797705cd07a48bbeec0a7ab9e36d_color.png,5de599ac5404801e7376d4dcb9537c16451c18881a2618bbc56d4ae7eabacf5e,1,1024,1024,405399,2797197,1,0,1,1,Repeat,Bilinear,1,TemporaryDirectImport,Converted,Source dimensions preserved; Read/Write off; CompressedHQ; shared across cells.
Texture,187790253f9b5e04094fba1ab6db7acf,assetripper-unity-project/ExportedProject/Assets/Texture2D/windows_n.png,f6495bad649b9a753d41e535bee777232e4e96b439c13c9550b6e6f28fee67f1,eebfa7e856a922df3b90a105041c2dc62d96f58176aa4347bc21b92baf54a3a5,_BumpMap,Normal,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Textures/M06B2_187790253f9b5e04094fba1ab6db7acf_normal.png,c00245125fb9ca41ace4723bd4e31b6921bfd8d2e9e6fc465e66c2ef14ce883b,3,64,64,6247,11918,0,1,1,1,Repeat,Bilinear,1,TemporaryDirectImport,Converted,Source dimensions preserved; Read/Write off; CompressedHQ; shared across cells.
Texture,192f39238c23894498e588e86e9fac81,assetripper-unity-project/ExportedProject/Assets/Texture2D/chassis_dyno.png,1ec5bf7ec3628d8c78571493e0a68291fe51d9937e2e382c9f4108ab573386ae,5476338ade0389fc4197effb61b1d84706cf6810af4728cfb9ecb86ca85f18be,_MainTex,Color,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Textures/M06B2_192f39238c23894498e588e86e9fac81_color.png,fab47a161e34e285d243ea33449aaa62240375913829d2c4282e79dd8cdf494d,1,2048,2048,4217624,11185805,1,0,1,1,Repeat,Bilinear,1,TemporaryDirectImport,Converted,Source dimensions preserved; Read/Write off; CompressedHQ; shared across cells.
Texture,19afd496e0c21dc4e9bd548be91fbef7,assetripper-unity-project/ExportedProject/Assets/Texture2D/repair_shop_walls_inner.png,7a7360257e8904c8045ca1650dc37a0ea1f9d18cc654fc2ba0f65899dfbc9e7c,e9fafa7108716ca584389d4833b413b53487fcfcdb04459d0f4919fc4298d6e8,_MainTex,Color,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Textures/M06B2_19afd496e0c21dc4e9bd548be91fbef7_color.png,fd3c655dd7b7dc6c38646296a75e1fe3906fc040250c1b91421f214f9a5b8105,1,2048,2048,5491063,11185805,1,0,1,1,Repeat,Bilinear,1,TemporaryDirectImport,Converted,Source dimensions preserved; Read/Write off; CompressedHQ; shared across cells.
Texture,19e29bc3e918cb446a157878f0438430,assetripper-unity-project/ExportedProject/Assets/Texture2D/interior_panels_n.png,f68981b8e2bd3cd07cbcaf7f4a123c4c3dbc4059e6c3da09ecd20bb043b68d30,3be432f83a09f3d66fd0cdff9df8bca265d5aeb5631255531631eefdf58f0b39,_BumpMap,Normal,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Textures/M06B2_19e29bc3e918cb446a157878f0438430_normal.png,bc4a83903d40c323a8a50233c5f3b3de8ba0d5d00281f2f834724d0db7c768d5,1,512,512,428667,700046,0,1,1,1,Repeat,Bilinear,1,TemporaryDirectImport,Converted,Source dimensions preserved; Read/Write off; CompressedHQ; shared across cells.
Texture,1a7ba18e7b5c34f4f996c47363ed78aa,assetripper-unity-project/ExportedProject/Assets/Texture2D/gasoline_pump.png,41a23fa7897d4a350d4a8a1fb7ac69f5e586f82d3640e415c217661246ba245e,adf03ae71b18a8ece8800f49044bc6a1b6dd45e2edd616054bb07a174a092bc7,_MainTex,Color,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Textures/M06B2_1a7ba18e7b5c34f4f996c47363ed78aa_color.png,f4e71115daaf6998e09e4c001f588c8fd6c148f655758621e69e060ca2922cae,1,1024,1024,1573327,2797197,1,0,1,1,Repeat,Bilinear,1,TemporaryDirectImport,Converted,Source dimensions preserved; Read/Write off; CompressedHQ; shared across cells.
Texture,1bb21905ad6633843889f4dc298b2c6c,assetripper-unity-project/ExportedProject/Assets/Texture2D/tv_off.png,f6af441f42edbced67178784858e575a17ccfaa7d155478dcff4b89a788253bd,daa6589c64129b00716c11aa273741dd8e394e68885652689fa2f7743d09f191,_MainTex,Color,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Textures/M06B2_1bb21905ad6633843889f4dc298b2c6c_color.png,f2e7b7586cb1e9ba08b12af8b54333981df97a7eb40dcb444f46bc908854e89a,3,32,32,249,3725,1,0,1,1,Repeat,Bilinear,1,TemporaryDirectImport,Converted,Source dimensions preserved; Read/Write off; CompressedHQ; shared across cells.
Texture,1ce13b1a7dd8c6d4ab05861ccd915c07,assetripper-unity-project/ExportedProject/Assets/Texture2D/fabric_suomi.png,41401e1476aa54514fadf7247a591a3abb69b903e249744772728046f0fc6264,fa8a1ac5d70a560f44938a24142baaf4d79c33d08f05cccb8a435abeca46f066,_MainTex,Color,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Textures/M06B2_1ce13b1a7dd8c6d4ab05861ccd915c07_color.png,8fc985dcda4b68705692afcaa7c240f7cf9aa445575bfb7e815ac607aa414adf,1,512,512,86369,700045,1,0,1,1,Repeat,Bilinear,1,TemporaryDirectImport,Converted,Source dimensions preserved; Read/Write off; CompressedHQ; shared across cells.
Texture,1d56643f640181042805a6975ec24dcf,assetripper-unity-project/ExportedProject/Assets/Texture2D/wall_rock.png,86ee3a5c8423bb93dcadb845ce4edde0a02da50cb6e03d8b0740447f82570c19,861856dc3be6688359860ce0a2c4aacd6ea7b1e17c6ba9d852329a71f28eae10,_MainTex,Color,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Textures/M06B2_1d56643f640181042805a6975ec24dcf_color.png,1299267ac46926bba8c24b02090aff628a84f66c3ea181a1100bbbbcb2797b64,1,1024,1024,2270356,2797197,1,0,1,1,Repeat,Bilinear,1,TemporaryDirectImport,Converted,Source dimensions preserved; Read/Write off; CompressedHQ; shared across cells.
Texture,1d71148a1f7e1f348aafece1b80d9e2d,assetripper-unity-project/ExportedProject/Assets/Texture2D/SimpleFoam.png,e534f02e158af05d42306ac6058d935977207a9c1540edd1285bda78c724f9b8,e0fba9e10f48224b18d9212612478514a132c26272c1e20614bfffcdf9106079,_ShoreTex,Color,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Textures/M06B2_1d71148a1f7e1f348aafece1b80d9e2d_color.png,e490fbbe8c86c995f8d06a6043429d5f3f19af7b2b3dc48b7907a6bd8d2e65c3,1,512,512,392038,700045,1,0,1,1,Repeat,Bilinear,1,TemporaryDirectImport,Converted,Source dimensions preserved; Read/Write off; CompressedHQ; shared across cells.
Texture,1e0e6e75db86917478d772fd22d42e09,assetripper-unity-project/ExportedProject/Assets/Texture2D/water512_bump.png,0b24afd6af67a4cc4464f2d34579544870c71a687259365e884a1f741dcafe13,c1b1a9f195e7d89c2d75e78c907b8bd662b728633c1953441391ba852d030b68,_BumpMap,Normal,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Textures/M06B2_1e0e6e75db86917478d772fd22d42e09_normal.png,8a24c42ce8af5108ff2530526cd092050306d870424e703feb78ef23a9a0558a,1,512,512,619092,700046,0,1,1,1,Repeat,Bilinear,1,TemporaryDirectImport,Converted,Source dimensions preserved; Read/Write off; CompressedHQ; shared across cells.
Texture,1e74c29dfcb216642b77ce05bd31cf97,assetripper-unity-project/ExportedProject/Assets/Texture2D/sheet_metal_wave.png,8db29ce5b59fd35277a1650cb659486dbca4e7ad86a5dbc243cafe560275a888,2d8acabb85314602f6fc3cd855ba64a874ab6d6b57f6f68f96d86d005bf61621,_MainTex,Color,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Textures/M06B2_1e74c29dfcb216642b77ce05bd31cf97_color.png,bab79dcf3de9ca6f064518f26afed60130e6c78c2892f56ea3296ae71d8bda60,1,512,512,379282,700045,1,0,1,1,Repeat,Bilinear,1,TemporaryDirectImport,Converted,Source dimensions preserved; Read/Write off; CompressedHQ; shared across cells.
Texture,1e8ad0c1ed20d844dadc6c8859ce92ec,assetripper-unity-project/ExportedProject/Assets/Texture2D/asphalt_pavement.png,47bb632c64cdb67f415e8bfbb3b496ed2260ccf654db0a23875560109c4b285b,9b3638ef3f9ce1f614697c03375e80426038bf657d6027a5f814468989315d44,_MainTex,Color,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Textures/M06B2_1e8ad0c1ed20d844dadc6c8859ce92ec_color.png,c8d63c3129416fb4a625c9a0c619e330ae961061a307b20a866eb7e1ac66df1e,1,1024,1024,2222896,2797197,1,0,1,1,Repeat,Bilinear,1,TemporaryDirectImport,Converted,Source dimensions preserved; Read/Write off; CompressedHQ; shared across cells.
Texture,1f54552dcd1657c4cbf93e938eb5ebbf,assetripper-unity-project/ExportedProject/Assets/Texture2D/metal_wall3.png,4be27725e43d3a71bdf4da60de6a40fd3373f946deb063f7b1ffa9da61cbc269,e436842153473a0911d4e37ce8b05c705ce065a49906e7d6907d0f9b73a2c71d,_MainTex,Color,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Textures/M06B2_1f54552dcd1657c4cbf93e938eb5ebbf_color.png,b2d77f8aaffcc2c7c9027bbf7d654986b3608ad105b2ce0cce45268596d20770,1,512,512,153719,700045,1,0,1,1,Repeat,Bilinear,1,TemporaryDirectImport,Converted,Source dimensions preserved; Read/Write off; CompressedHQ; shared across cells.
Texture,1f8e8fa67e942d843ae9341f52585eb1,assetripper-unity-project/ExportedProject/Assets/Texture2D/kitchentaso.png,bf73a6addcf36176739ec68acdb1cfaa9a8be0b1c3c79402fd23d5d14dfea563,1e2bfe0b048d2c72bc62345366323dafdc4004eff43c4e7de15c8717578c0e47,_MainTex,Color,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Textures/M06B2_1f8e8fa67e942d843ae9341f52585eb1_color.png,b74735976dd3a4bfd883b897a99161a3e2b470358433572bbd324cc16b6f95f9,1,256,256,119406,175757,1,0,1,1,Repeat,Bilinear,1,TemporaryDirectImport,Converted,Source dimensions preserved; Read/Write off; CompressedHQ; shared across cells.
Texture,21054c2230a0774449736507c8ae7506,assetripper-unity-project/ExportedProject/Assets/Texture2D/windows_pbr_rain.png,916422350a090c79bd7902e0f84d1d13f92368c4ae6fda32d59e9f2e12e77807,78ab7c74c2a1ae063af0b31a251b78b7262e4e2bbbfbb04fb8c09caf1f3aaab2,_MainTex,Color,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Textures/M06B2_21054c2230a0774449736507c8ae7506_color.png,05058b9991697c14646fe8830b06086f4fa7a334804cd3def693e1b7b12d06fe,2,1024,1024,1784952,2797197,1,0,1,1,Repeat,Bilinear,1,TemporaryDirectImport,Converted,Source dimensions preserved; Read/Write off; CompressedHQ; shared across cells.
Texture,2133cfcb0d0187b4da903e986daece12,assetripper-unity-project/ExportedProject/Assets/Texture2D/wood_panel3.png,a0a3ec94d6d0868ef40cb1be1d18a546cf915bb1f1e0013ace521dcfbb0febb4,c80fea945dd79ac1cdc71f52895d32c36cca09c4b253280753ae5cd83ce0b62e,_MainTex,Color,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Textures/M06B2_2133cfcb0d0187b4da903e986daece12_color.png,b0474aa51533eebb74647d2d3a6c3af3f4c490433e03713d3df8da8da44a18c3,1,512,512,340134,700045,1,0,1,1,Repeat,Bilinear,1,TemporaryDirectImport,Converted,Source dimensions preserved; Read/Write off; CompressedHQ; shared across cells.
Texture,21faa33c311879a45a2227c476506c80,assetripper-unity-project/ExportedProject/Assets/Texture2D/fabric22.png,253ebc36d71a1776ec52e612081ddd671ac6d6260fdf555fdc0208fac8dda328,d7e2eec7983f3098e75dd75b88976c84c40818f2dffc9b4516d1a63ce5a6448e,_MainTex,Color,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Textures/M06B2_21faa33c311879a45a2227c476506c80_color.png,3aeaedc29a608aa7f27f39a8b3573ec3c4e66a917a23ffbc541153afcf811916,1,512,512,449410,700045,1,0,1,1,Repeat,Bilinear,1,TemporaryDirectImport,Converted,Source dimensions preserved; Read/Write off; CompressedHQ; shared across cells.
Texture,222faebfefc620d4ca82c8d2d5ca102b,assetripper-unity-project/ExportedProject/Assets/Texture2D/dragstrip_texture.png,42fd9f15f6c0706a0585f471ed779bef8225015a01493fdd2fb5a8e8c15f6944,915a10dcab0216ea600152e06f95e94d2c423fde8439a6459eab27d2c4f0b14b,_MainTex,Color,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Textures/M06B2_222faebfefc620d4ca82c8d2d5ca102b_color.png,834d2f7ed6c8e0bef2f1d700b433a99f91cd728884c21f0143499b5c0c36cf79,1,2048,256,451428,1399245,1,0,1,1,Repeat,Bilinear,1,TemporaryDirectImport,Converted,Source dimensions preserved; Read/Write off; CompressedHQ; shared across cells.
Texture,22a9191840b568c418577bef2b8316f9,assetripper-unity-project/ExportedProject/Assets/Texture2D/water_plant.png,5dd848f27651356042860f25b339d502c9452a31a3c2113b7e182e51c3b7d983,2314202fe556e3ae7ce9df5dd91cf4e8c175e147cd398a6cb5fd418195077dcd,_DetailAlbedoMap,Color,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Textures/M06B2_22a9191840b568c418577bef2b8316f9_color.png,7947456f1112568e62dbf8eab188977697a3f734b13f24a300accdf9e3c9178e,1,512,512,420699,700045,1,0,1,1,Repeat,Bilinear,1,TemporaryDirectImport,Converted,Source dimensions preserved; Read/Write off; CompressedHQ; shared across cells.
Texture,23036b29b49c6a54882a79feaf2b5c09,assetripper-unity-project/ExportedProject/Assets/Texture2D/garage_table.png,003b9e541974edc2aca3ef919a5618e6f4a8b07d2b1ce06c9e0c13009a91dfc9,ce6a05f3bccbca4cda3053f975541ee521c420ca0326e1ef1f87c0242d63f49f,_MainTex,Color,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Textures/M06B2_23036b29b49c6a54882a79feaf2b5c09_color.png,201c5702a9ad113b71739fb16bdeae02e44c96549b5bfd20f3699d958d7856d3,1,1024,1024,1058518,2797197,1,0,1,1,Repeat,Bilinear,1,TemporaryDirectImport,Converted,Source dimensions preserved; Read/Write off; CompressedHQ; shared across cells.
Texture,26887fe73cb2f5446a4188d0810021e5,assetripper-unity-project/ExportedProject/Assets/Texture2D/metal_wall.png,116777d5132bab3bc14cac858692e72c9d05a606d5881548b787c0dff582987b,18dece87c5b8ddda141eba2eaab0b0cd9de9da0d09156e2f7807a1588379ab83,_MainTex,Color,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Textures/M06B2_26887fe73cb2f5446a4188d0810021e5_color.png,46149b65df6b22b7739d4c85426b8e99c116bb2ac5a72f29f8b974711b044b10,1,128,128,14888,44685,1,0,1,1,Repeat,Point,1,TemporaryDirectImport,Converted,Source dimensions preserved; Read/Write off; CompressedHQ; shared across cells.
Texture,2737a6e30c9053f4db781a9f61352914,assetripper-unity-project/ExportedProject/Assets/Texture2D/ATLAS_WINDOWS.png,804f3625a9eff4a2d3fe463028dd08b706cf115cc01d713b8cf5b2cd86557b03,9c4ece59f8c1a40ace53a3d510b4d826c5814e2c64d3df3aa06c3c57cfa38652,_MainTex,Color,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Textures/M06B2_2737a6e30c9053f4db781a9f61352914_color.png,68cb9d2f6f84427a7909d0eca0a0c2eb8844a6a7c6d18247d76bde9924755f46,2,1024,1024,921663,2797197,1,0,1,1,Repeat,Bilinear,1,TemporaryDirectImport,Converted,Source dimensions preserved; Read/Write off; CompressedHQ; shared across cells.
Texture,27467e170836e464994591f3d890ac49,assetripper-unity-project/ExportedProject/Assets/Texture2D/wood_panel13.png,fe113234419e5d949664db7820ac5935109cc0db9937ecd57532d99ab587a8f6,524bc3c6691a7396460c19483de9415b072a91d1ad8877cd1062dbebc82e574c,_MainTex,Color,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Textures/M06B2_27467e170836e464994591f3d890ac49_color.png,f6e1d2f9823363a6cfcf766f7a6ba584beb2be11c47bdc23746b1d767adc02d4,1,1024,1024,1271627,2797197,1,0,1,1,Repeat,Bilinear,1,TemporaryDirectImport,Converted,Source dimensions preserved; Read/Write off; CompressedHQ; shared across cells.
Texture,27bf52f2971af7146b21be78c91c912e,assetripper-unity-project/ExportedProject/Assets/Texture2D/tires_gobra_n.png,f3e33308195ecd67a89ad478e19baa52a412fec064db5c57911c8fffc45763a8,4a73b720811d65fd41e47f8efddc237b5a97f7d8d76624c5766c17e1db00e3ab,_BumpMap,Normal,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Textures/M06B2_27bf52f2971af7146b21be78c91c912e_normal.png,92c6cef4f64ca97a7e39ccdde7aeb4c8d900dc86008ea46f6fa33909562bb9bc,1,512,512,265252,700046,0,1,1,1,Repeat,Trilinear,1,TemporaryDirectImport,Converted,Source dimensions preserved; Read/Write off; CompressedHQ; shared across cells.
Texture,283abaea3f2ff264b93a4792b3373e73,assetripper-unity-project/ExportedProject/Assets/Texture2D/building_wall.png,1900f57e8b9bc15c62e5069bd3ae465850b2f30bf971382fa15c852e9cbce067,8594fdd6172401dc5055f43f83a606516c48a217e288f6449289c07789b4d07a,_MainTex,Color,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Textures/M06B2_283abaea3f2ff264b93a4792b3373e73_color.png,5a5c68a75d7f04147605f40aff3dfbad40ee72f988bc9479d90b5b51b3c14146,1,512,512,523124,700045,1,0,1,1,Repeat,Bilinear,1,TemporaryDirectImport,Converted,Source dimensions preserved; Read/Write off; CompressedHQ; shared across cells.
Texture,284ff1a20aa74984a96443cedc6184f5,assetripper-unity-project/ExportedProject/Assets/Texture2D/truck_rims_old.png,65759609c8bea8ac3f054ce919a3c806727058a31a055c161dd8e7533245e483,f514f647dd6b4a695e597e8f304e92b2efe4c9c3c45a6af2040ea4e3b26f0b72,_MainTex,Color,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Textures/M06B2_284ff1a20aa74984a96443cedc6184f5_color.png,38b07fd0f1af3140a3a5d634c0704720b1d627b80592a08cb86cd175d9ba15b9,1,1024,1024,1144353,2797197,1,0,1,1,Repeat,Bilinear,1,TemporaryDirectImport,Converted,Source dimensions preserved; Read/Write off; CompressedHQ; shared across cells.
Texture,28ff4d554f518b94892455e30cc548b1,assetripper-unity-project/ExportedProject/Assets/Texture2D/house_concrete.png,9ef1e7f3a9deaa99429eea3202170f0b7dc9266fc615e7913c267774eb7d6734,150b99e91d7051c17a47f427d047f69373da6aa3602d9b505bd3440a208a0d31,_MainTex,Color,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Textures/M06B2_28ff4d554f518b94892455e30cc548b1_color.png,cf4cbd6c6aa1401ab16c4b0dc7810dcee776561392c1ab02e725de2742f25b3c,2,1024,1024,1202700,2797197,1,0,1,1,Repeat,Bilinear,1,TemporaryDirectImport,Converted,Source dimensions preserved; Read/Write off; CompressedHQ; shared across cells.
Texture,29b2fc1b114aa2143b859c551272f832,assetripper-unity-project/ExportedProject/Assets/Texture2D/football.png,574fd848076b9e06e08b2f86ae3b60d7adcf241d04c7e51fc2fbb59dc3946a3d,f49cc4afa0e579c6009e646ad1fa0201cc640fff564b6d67e70c3c565c9d84e4,_MainTex,Color,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Textures/M06B2_29b2fc1b114aa2143b859c551272f832_color.png,969bea29520b15f774595740f59d8a2a55ec47acb7d43b1ea5c56966d9c8ffae,1,256,128,6796,88397,1,0,1,1,Repeat,Bilinear,1,TemporaryDirectImport,Converted,Source dimensions preserved; Read/Write off; CompressedHQ; shared across cells.
Texture,2b067fbce6ba1434f90da2eef0c092d9,assetripper-unity-project/ExportedProject/Assets/Texture2D/brickwall.png,e264fb88843a40ee6b8dc1922165433ec5ac9feb26d7fe0d1ad2f14a7f70aef4,564affe5e7359844421a64a97a56836787f08fc38ecace6f3107c5db684f193c,_MainTex,Color,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Textures/M06B2_2b067fbce6ba1434f90da2eef0c092d9_color.png,4ceb31a0f35bd58d9e6a838f3d31dbca79ec5d01b774a09a83461ac089a3a674,1,512,512,596636,700045,1,0,1,1,Repeat,Bilinear,1,TemporaryDirectImport,Converted,Source dimensions preserved; Read/Write off; CompressedHQ; shared across cells.
Texture,2d2798980b8d5954d8d11761dbb3306d,assetripper-unity-project/ExportedProject/Assets/Texture2D/satsuma_dash_gauges.png,1285b93d8731709db47e6c2acf010f8976094740cac7a8a2d70e9c9cec3d25a4,6496a57810dd85fcd032784de5f5fbd59a298bf6e4ac05503d63dcc1105778e6,_MainTex,Color,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Textures/M06B2_2d2798980b8d5954d8d11761dbb3306d_color.png,e77d94abfd18ab5fec112483e9fb99c8899811b1dbdfe3e87720617e4d2c3144,2,1024,1024,578951,2797197,1,0,1,1,Repeat,Bilinear,1,TemporaryDirectImport,Converted,Source dimensions preserved; Read/Write off; CompressedHQ; shared across cells.
Texture,2d67f2d3618420c4d8cf459443c2743e,assetripper-unity-project/ExportedProject/Assets/Texture2D/dragcar2.png,a41ce4ced7325adaea77d774152a232b32d79deacba88f8def0400191fc4db82,a9d8833f587743b84828957c4e7c5c22578c01d7bcfd677e6d0f17b0ece4ff37,_MainTex,Color,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Textures/M06B2_2d67f2d3618420c4d8cf459443c2743e_color.png,50a1ba6a5e548d4662e1772b2de4f30d55a79dc2c789415f97e1e55eeff26d18,1,1024,1024,364155,2797197,1,0,1,1,Repeat,Bilinear,1,TemporaryDirectImport,Converted,Source dimensions preserved; Read/Write off; CompressedHQ; shared across cells.
Texture,2e133d395069c1e45870cff020479167,assetripper-unity-project/ExportedProject/Assets/Texture2D/treewall_n.png,b2b4ecf3691947b6b4512f499fe81913e705210bc59108a34bede7159b279776,4eb8ad521a20302280bf15ad18d2e1c92d6811edaa26856612711c0d97f8c76a,_BumpMap,Normal,Assets/Game/LegacyImport/RuntimeBaseline/Generated/World/Textures/M06B2_2e133d395069c1e45870cff020479167_normal.png,cae02fb85019d587c21ca376c6ac5c6f227cdfa412f1bc5292b928e3bf4fce9c,2,128,32,7234,11982,0,1,1,1,Repeat,Trilinear,1,TemporaryDirectImport,Converted,Source dimensions preserved; Read/Write off; CompressedHQ; shared across cells.
